callNum,respTime
18005591,4.65
18005592,10.7
18005593,4.9333333335
18005593,4.9333333335
18005594,6.333333333
18005594,6.333333333
18005596,8.716666667
18005598,5.1083333335
18005598,5.1083333335
18005599,1.283333333
18005599,1.283333333
18005599,1.283333333
18005600,7.1333333329999995
18005600,7.1333333329999995
18005602,5.3833333329999995
18005602,5.3833333329999995
18005603,8.95
18005604,6.616666667
18005605,3.683333333
18005605,3.683333333
18005606,0.0
18005607,8.183333335
18005607,8.183333335
18005608,7.2
18005608,7.2
18005609,9.083333333
18005610,3.775
18005610,3.775
18005611,5.433333333
18005611,5.433333333
18005611,5.433333333
18005612,9.7499999985
18005612,9.7499999985
18005613,11.4
18005614,2.9
18005615,3.516666667
18005616,8.383333333
18005617,12.1
18005617,12.1
18005618,8.1
18005619,5.1625
18005619,5.1625
18005619,5.1625
18005619,5.1625
18005619,5.1625
18005619,5.1625
18005619,5.1625
18005619,5.1625
18005619,5.1625
18005619,5.1625
18005621,2.116666667
18005622,6.35
18005622,6.35
18005623,12.88333333
18005624,9.308333335
18005624,9.308333335
18005625,3.75
18005625,3.75
18005626,7.5083333334999995
18005626,7.5083333334999995
18005627,16.01666667
18005628,21.25
18005629,5.1
18005629,5.1
18005630,3.483333333
18005630,3.483333333
18005630,3.483333333
18005632,10.08333333
18005633,4.344444444333333
18005633,4.344444444333333
18005633,4.344444444333333
18005634,0.0
18005635,2.916666666333333
18005635,2.916666666333333
18005635,2.916666666333333
18005635,2.916666666333333
18005636,8.0583333335
18005636,8.0583333335
18005637,5.8166666665
18005637,5.8166666665
18005637,5.8166666665
18005638,3.441666667
18005638,3.441666667
18005639,16.4916666665
18005639,16.4916666665
18005640,3.25
18005640,3.25
18005641,2.95
18005641,2.95
18005642,12.13333333
18005643,2.433333333
18005643,2.433333333
18005645,8.85
18005645,8.85
18005645,8.85
18005647,3.266666667
18005647,3.266666667
18005648,3.966666667
18005648,3.966666667
18005648,3.966666667
18005649,13.28333333
18005650,4.875
18005650,4.875
18005650,4.875
18005650,4.875
18005651,3.2583333330000004
18005651,3.2583333330000004
18005652,2.966666667
18005652,2.966666667
18005652,2.966666667
18005653,14.23333333
18005654,4.6833333335
18005654,4.6833333335
18005654,4.6833333335
18005655,13.2
18005656,2.1777777776666665
18005656,2.1777777776666665
18005656,2.1777777776666665
18005657,1.6833333334999998
18005657,1.6833333334999998
18005657,1.6833333334999998
18005658,4.2083333335
18005658,4.2083333335
18005660,5.55
18005660,5.55
18005661,14.61666667
18005662,10.11666667
18005663,11.3500000015
18005663,11.3500000015
18005663,11.3500000015
18005663,11.3500000015
18005664,15.299999998499999
18005664,15.299999998499999
18005666,4.8
18005666,4.8
18005668,18.46666667
18005670,5.6583333335
18005670,5.6583333335
18005672,10.0
18005673,5.074999999999999
18005673,5.074999999999999
18005674,5.1666666665
18005674,5.1666666665
18005675,4.466666666666666
18005675,4.466666666666666
18005675,4.466666666666666
18005677,6.327777778000001
18005677,6.327777778000001
18005677,6.327777778000001
18005678,3.366666667
18005678,3.366666667
18005679,0.0
18005679,0.0
18005680,14.31666667
18005681,18.23333333
18005682,1.05
18005682,1.05
18005682,1.05
18005683,4.208333333500001
18005683,4.208333333500001
18005685,4.916666667
18005688,3.533333333
18005689,3.2583333334999995
18005689,3.2583333334999995
18005689,3.2583333334999995
18005689,3.2583333334999995
18005690,4.066666667
18005690,4.066666667
18005691,10.46666667
18005693,12.96666667
18005694,6.411111110999999
18005694,6.411111110999999
18005694,6.411111110999999
18005696,5.85
18005696,5.85
18005697,6.35
18005698,8.033333333
18005698,8.033333333
18005699,4.2833333335
18005699,4.2833333335
18005700,1.3333333335
18005700,1.3333333335
18005700,1.3333333335
18005701,18.45
18005702,13.29166667
18005702,13.29166667
18005703,11.45
18005704,2.116666667
18005704,2.116666667
18005706,3.125
18005706,3.125
18005707,3.95
18005707,3.95
18005707,3.95
18005708,0.0
18005708,0.0
18005708,0.0
18005708,0.0
18005709,4.1
18005709,4.1
18005711,4.0166666665
18005711,4.0166666665
18005712,3.3833333335
18005712,3.3833333335
18005712,3.3833333335
18005713,4.333333333
18005713,4.333333333
18005715,0.0
18005715,0.0
18005716,11.66666667
18005718,4.305555555333333
18005718,4.305555555333333
18005718,4.305555555333333
18005719,3.1
18005719,3.1
18005721,17.0
18005722,2.8916666665000004
18005722,2.8916666665000004
18005722,2.8916666665000004
18005722,2.8916666665000004
18005722,2.8916666665000004
18005722,2.8916666665000004
18005722,2.8916666665000004
18005722,2.8916666665000004
18005722,2.8916666665000004
18005722,2.8916666665000004
18005724,3.683333333
18005724,3.683333333
18005725,11.5
18005725,11.5
18005726,0.0
18005726,0.0
18005726,0.0
18005727,2.1916666665
18005727,2.1916666665
18005728,16.46666667
18005729,8.416666667
18005730,3.7416666665
18005730,3.7416666665
18005731,4.108333333
18005731,4.108333333
18005732,5.375
18005732,5.375
18005733,7.0583333315
18005733,7.0583333315
18005734,10.8249999985
18005734,10.8249999985
18005735,21.4
18005736,6.905555556666666
18005736,6.905555556666666
18005736,6.905555556666666
18005736,6.905555556666666
18005736,6.905555556666666
18005736,6.905555556666666
18005737,4.091666667
18005737,4.091666667
18005738,9.016666667
18005739,5.075
18005739,5.075
18005741,4.233333333
18005742,13.3
18005743,4.7583333334999995
18005743,4.7583333334999995
18005744,4.491666667
18005744,4.491666667
18005745,17.33333333
18005746,3.7416666664999996
18005746,3.7416666664999996
18005746,3.7416666664999996
18005747,13.95
18005748,6.3833333329999995
18005748,6.3833333329999995
18005749,12.8999999985
18005749,12.8999999985
18005749,12.8999999985
18005750,24.71666667
18005751,12.26666667
18005752,8.583333333
18005753,2.741666667
18005753,2.741666667
18005754,6.7416666665
18005754,6.7416666665
18005754,6.7416666665
18005755,3.141666667
18005755,3.141666667
18005756,4.275
18005756,4.275
18005757,0.0
18005758,13.31666667
18005759,6.516666666500001
18005759,6.516666666500001
18005760,4.2166666665
18005760,4.2166666665
18005760,4.2166666665
18005761,11.5333333315
18005761,11.5333333315
18005762,13.43333333
18005762,13.43333333
18005763,12.11666667
18005765,2.5666666664999997
18005765,2.5666666664999997
18005765,2.5666666664999997
18005766,3.033333333
18005767,8.0
18005768,4.0833333335
18005768,4.0833333335
18005769,7.333333333
18005771,13.85
18005772,4.0416666665
18005772,4.0416666665
18005773,14.98333333
18005774,3.791666667
18005774,3.791666667
18005775,0.0
18005775,0.0
18005776,5.433333333
18005776,5.433333333
18005776,5.433333333
18005777,4.1
18005777,4.1
18005778,13.51666667
18005779,6.583333333
18005780,4.8
18005780,4.8
18005781,9.9
18005783,16.16666667
18005784,5.483333333499999
18005784,5.483333333499999
18005785,9.841666665
18005785,9.841666665
18005786,2.616666667
18005787,3.516666667
18005788,3.7583333335
18005788,3.7583333335
18005789,6.166666666999999
18005789,6.166666666999999
18005790,6.6500000015000005
18005790,6.6500000015000005
18005791,8.666666667
18005792,15.73333333
18005793,3.516666667
18005794,8.366666667
18005796,4.550000000000001
18005796,4.550000000000001
18005797,6.45
18005797,6.45
18005798,8.725000000000001
18005798,8.725000000000001
18005799,4.816666667
18005800,19.33333333
18005801,2.5583333335
18005801,2.5583333335
18005802,3.066666667
18005803,1.8
18005803,1.8
18005804,8.1250000015
18005804,8.1250000015
18005806,10.5
18005807,3.8833333335
18005807,3.8833333335
18005808,3.016666667
18005810,4.7666666665
18005810,4.7666666665
18005811,2.75
18005811,2.75
18005814,7.7750000015000005
18005814,7.7750000015000005
18005815,5.300000000000001
18005815,5.300000000000001
18005816,3.9583333335
18005816,3.9583333335
18005817,4.1
18005819,4.058333333
18005819,4.058333333
18005820,3.1916666664999997
18005820,3.1916666664999997
18005821,17.31666667
18005822,16.88333333
18005823,4.9333333335
18005823,4.9333333335
18005824,16.73333333
18005825,8.6
18005826,13.46666667
18005827,25.71666667
18005828,4.5916666665
18005828,4.5916666665
18005829,19.98333333
18005830,6.441666666500001
18005830,6.441666666500001
18005831,6.477777777666667
18005831,6.477777777666667
18005831,6.477777777666667
18005832,6.949999999999999
18005832,6.949999999999999
18005833,5.716666667
18005833,5.716666667
18005834,5.0333333335
18005834,5.0333333335
18005834,5.0333333335
18005835,4.633333333
18005836,5.4
18005836,5.4
18005837,13.43333333
18005837,13.43333333
18005838,4.0916666665
18005838,4.0916666665
18005839,14.41666667
18005840,5.85
18005840,5.85
18005841,4.058333333
18005841,4.058333333
18005842,5.6083333335
18005842,5.6083333335
18005843,0.0
18005843,0.0
18005844,4.1083333335
18005844,4.1083333335
18005845,4.45
18005845,4.45
18005846,4.116666667
18005847,4.875
18005847,4.875
18005848,0.0
18005849,15.18333333
18005849,15.18333333
18005850,2.908333333
18005850,2.908333333
18005851,3.433333333
18005851,3.433333333
18005852,10.65
18005852,10.65
18005853,4.4333333335
18005853,4.4333333335
18005854,4.761111110999999
18005854,4.761111110999999
18005854,4.761111110999999
18005855,4.9
18005855,4.9
18005855,4.9
18005855,4.9
18005855,4.9
18005855,4.9
18005856,7.1
18005857,4.075
18005857,4.075
18005858,3.661111111
18005858,3.661111111
18005858,3.661111111
18005858,3.661111111
18005859,4.4166666665
18005859,4.4166666665
18005860,2.3
18005860,2.3
18005860,2.3
18005861,5.416666667
18005861,5.416666667
18005862,2.6666666665
18005862,2.6666666665
18005863,3.0
18005863,3.0
18005864,5.0583333335
18005864,5.0583333335
18005865,5.491666667
18005865,5.491666667
18005866,5.716666667
18005868,6.2333333335
18005868,6.2333333335
18005870,11.76666667
18005871,3.3499999999999996
18005871,3.3499999999999996
18005872,10.8
18005873,14.183333335
18005873,14.183333335
18005874,8.783333333
18005875,3.35
18005875,3.35
18005876,6.2222222228333335
18005876,6.2222222228333335
18005876,6.2222222228333335
18005876,6.2222222228333335
18005876,6.2222222228333335
18005876,6.2222222228333335
18005878,3.3583333335
18005878,3.3583333335
18005878,3.3583333335
18005879,8.35
18005879,8.35
18005880,16.78333333
18005881,4.475
18005881,4.475
18005882,10.0000000015
18005882,10.0000000015
18005885,7.688888888666667
18005885,7.688888888666667
18005885,7.688888888666667
18005886,5.125
18005886,5.125
18005887,6.65
18005888,17.2999999985
18005888,17.2999999985
18005889,3.783333333
18005889,3.783333333
18005890,9.35
18005891,12.35
18005893,4.983333333
18005894,6.0083333329999995
18005894,6.0083333329999995
18005895,4.266666666500001
18005895,4.266666666500001
18005896,8.183333333
18005897,10.3583333335
18005897,10.3583333335
18005898,16.5333333315
18005898,16.5333333315
18005899,8.35
18005900,6.916666667
18005900,6.916666667
18005901,4.311111111
18005901,4.311111111
18005901,4.311111111
18005904,6.783333333
18005905,7.475
18005905,7.475
18005906,6.325
18005906,6.325
18005906,6.325
18005906,6.325
18005907,4.183333333
18005907,4.183333333
18005908,4.302380952142857
18005908,4.302380952142857
18005908,4.302380952142857
18005908,4.302380952142857
18005908,4.302380952142857
18005908,4.302380952142857
18005908,4.302380952142857
18005909,5.3
18005909,5.3
18005909,5.3
18005909,5.3
18005910,6.7083333335
18005910,6.7083333335
18005911,8.016666667
18005913,4.811111111
18005913,4.811111111
18005913,4.811111111
18005915,6.925000000000001
18005915,6.925000000000001
18005916,8.216666667
18005917,4.775
18005917,4.775
18005918,10.08333333
18005919,4.827777777666667
18005919,4.827777777666667
18005919,4.827777777666667
18005920,9.25
18005921,18.183333335
18005921,18.183333335
18005922,4.8833333329999995
18005922,4.8833333329999995
18005922,4.8833333329999995
18005922,4.8833333329999995
18005922,4.8833333329999995
18005922,4.8833333329999995
18005922,4.8833333329999995
18005922,4.8833333329999995
18005922,4.8833333329999995
18005922,4.8833333329999995
18005923,4.494444444666667
18005923,4.494444444666667
18005923,4.494444444666667
18005924,10.83333333
18005926,2.916666667
18005926,2.916666667
18005927,7.266666667
18005929,1.65
18005929,1.65
18005931,4.6083333335
18005931,4.6083333335
18005931,4.6083333335
18005931,4.6083333335
18005931,4.6083333335
18005931,4.6083333335
18005931,4.6083333335
18005932,6.9
18005932,6.9
18005933,0.0
18005933,0.0
18005934,8.983333333
18005936,3.975
18005936,3.975
18005936,3.975
18005937,4.316666667
18005938,6.7416666670000005
18005938,6.7416666670000005
18005939,15.19166667
18005939,15.19166667
18005940,14.23333333
18005941,4.7166666665
18005941,4.7166666665
18005942,5.1166666665000005
18005942,5.1166666665000005
18005943,13.31666667
18005944,3.1166666666666667
18005944,3.1166666666666667
18005944,3.1166666666666667
18005945,4.0333333335
18005945,4.0333333335
18005946,0.0
18005946,0.0
18005947,7.116666667
18005948,3.483333333
18005948,3.483333333
18005949,5.3416666665
18005949,5.3416666665
18005950,5.775
18005950,5.775
18005951,10.1
18005951,10.1
18005952,4.191666667
18005952,4.191666667
18005953,3.7166666665
18005953,3.7166666665
18005953,3.7166666665
18005954,12.95
18005955,2.5833333334999997
18005955,2.5833333334999997
18005955,2.5833333334999997
18005957,7.8666666685
18005957,7.8666666685
18005957,7.8666666685
18005958,8.883333333
18005959,8.45
18005959,8.45
18005960,1.65
18005960,1.65
18005960,1.65
18005961,15.33333333
18005963,13.66666667
18005964,3.75
18005964,3.75
18005965,4.0233333332
18005965,4.0233333332
18005965,4.0233333332
18005965,4.0233333332
18005965,4.0233333332
18005965,4.0233333332
18005965,4.0233333332
18005965,4.0233333332
18005965,4.0233333332
18005965,4.0233333332
18005965,4.0233333332
18005965,4.0233333332
18005965,4.0233333332
18005966,3.3333333335
18005966,3.3333333335
18005967,7.3
18005967,7.3
18005967,7.3
18005969,4.4416666665
18005969,4.4416666665
18005969,4.4416666665
18005971,14.78333333
18005972,15.9499999985
18005972,15.9499999985
18005973,1.9000000000000001
18005973,1.9000000000000001
18005974,9.25
18005975,10.3
18005976,2.3133333334
18005976,2.3133333334
18005976,2.3133333334
18005976,2.3133333334
18005976,2.3133333334
18005976,2.3133333334
18005976,2.3133333334
18005976,2.3133333334
18005976,2.3133333334
18005976,2.3133333334
18005977,3.3083333329999998
18005977,3.3083333329999998
18005978,5.216666667
18005979,4.877777777666666
18005979,4.877777777666666
18005979,4.877777777666666
18005979,4.877777777666666
18005979,4.877777777666666
18005979,4.877777777666666
18005980,10.23333333
18005981,3.166666667
18005981,3.166666667
18005982,10.1000000015
18005982,10.1000000015
18005984,10.31666667
18005985,7.199999999999999
18005985,7.199999999999999
18005986,9.833333333
18005987,9.441666666500002
18005987,9.441666666500002
18005988,4.3833333329999995
18005988,4.3833333329999995
18005988,4.3833333329999995
18005989,12.33333333
18005991,4.35
18005991,4.35
18005992,6.683333333
18005993,5.1583333335
18005993,5.1583333335
18005995,3.55
18005995,3.55
18005996,7.316666667
18005997,19.45
18005998,8.6000000015
18005998,8.6000000015
18005999,6.35
18006000,1.8
18006000,1.8
18006001,6.716666666666668
18006001,6.716666666666668
18006001,6.716666666666668
18006002,5.5166666665
18006002,5.5166666665
18006003,7.550000000000001
18006003,7.550000000000001
18006003,7.550000000000001
18006004,4.7166666665
18006004,4.7166666665
18006005,1.833333333
18006005,1.833333333
18006005,1.833333333
18006006,12.28333333
18006006,12.28333333
18006006,12.28333333
18006006,12.28333333
18006007,3.183333333
18006007,3.183333333
18006010,19.58333333
18006011,4.244444444333333
18006011,4.244444444333333
18006011,4.244444444333333
18006012,2.7833333335
18006012,2.7833333335
18006013,3.866666667
18006014,3.9250000000000003
18006014,3.9250000000000003
18006015,4.600000000333334
18006015,4.600000000333334
18006015,4.600000000333334
18006016,5.3583333335
18006016,5.3583333335
18006018,5.708333333500001
18006018,5.708333333500001
18006019,5.477777777666667
18006019,5.477777777666667
18006019,5.477777777666667
18006022,1.525
18006022,1.525
18006022,1.525
18006022,1.525
18006023,4.155555555666667
18006023,4.155555555666667
18006023,4.155555555666667
18006024,6.433333332999999
18006024,6.433333332999999
18006027,35.73333333
18006028,14.66666667
18006030,8.208333335
18006030,8.208333335
18006031,7.283333335
18006031,7.283333335
18006032,3.0
18006032,3.0
18006033,7.733333333
18006034,6.666666667
18006034,6.666666667
18006034,6.666666667
18006035,5.883333333
18006036,4.583333333333333
18006036,4.583333333333333
18006036,4.583333333333333
18006037,22.21666667
18006038,5.05
18006038,5.05
18006038,5.05
18006039,6.544444444333333
18006039,6.544444444333333
18006039,6.544444444333333
18006041,11.95
18006042,2.233333333
18006043,3.283333333
18006043,3.283333333
18006044,4.425
18006044,4.425
18006045,4.2666666665
18006045,4.2666666665
18006047,12.333333331499999
18006047,12.333333331499999
18006048,4.4833333335
18006048,4.4833333335
18006049,12.96666667
18006050,8.838888889
18006050,8.838888889
18006050,8.838888889
18006050,8.838888889
18006051,7.9999999996666675
18006051,7.9999999996666675
18006051,7.9999999996666675
18006052,3.3222222223333335
18006052,3.3222222223333335
18006052,3.3222222223333335
18006053,7.9166666665
18006053,7.9166666665
18006055,6.8333333335
18006055,6.8333333335
18006056,6.133333333
18006056,6.133333333
18006058,3.705555555666667
18006058,3.705555555666667
18006058,3.705555555666667
18006059,5.458333333500001
18006059,5.458333333500001
18006060,16.26666667
18006061,6.5083333329999995
18006061,6.5083333329999995
18006062,3.6583333335
18006062,3.6583333335
18006062,3.6583333335
18006063,7.1
18006063,7.1
18006063,7.1
18006064,4.683333333
18006064,4.683333333
18006065,0.7
18006065,0.7
18006066,3.283333333
18006066,3.283333333
18006067,6.8
18006068,3.8222222223333335
18006068,3.8222222223333335
18006068,3.8222222223333335
18006069,9.666666667
18006071,2.566666667
18006071,2.566666667
18006072,22.56666667
18006073,3.35
18006073,3.35
18006074,8.6583333335
18006074,8.6583333335
18006076,4.4333333335
18006076,4.4333333335
18006076,4.4333333335
18006077,6.316666667
18006077,6.316666667
18006077,6.316666667
18006078,4.05
18006078,4.05
18006079,20.11666667
18006080,4.7888888886666665
18006080,4.7888888886666665
18006080,4.7888888886666665
18006081,13.86666667
18006082,4.25
18006082,4.25
18006084,5.1833333335
18006084,5.1833333335
18006085,2.833333333
18006085,2.833333333
18006086,10.73333333
18006087,2.075
18006087,2.075
18006088,9.5750000015
18006088,9.5750000015
18006090,16.48333333
18006091,8.05
18006092,10.509999998000001
18006092,10.509999998000001
18006092,10.509999998000001
18006092,10.509999998000001
18006092,10.509999998000001
18006093,7.75
18006094,7.658333331500001
18006094,7.658333331500001
18006094,7.658333331500001
18006095,4.75
18006095,4.75
18006096,3.8
18006096,3.8
18006097,7.3416666685
18006097,7.3416666685
18006098,4.833333333500001
18006098,4.833333333500001
18006098,4.833333333500001
18006099,3.5416666665000003
18006099,3.5416666665000003
18006099,3.5416666665000003
18006100,14.6666666665
18006100,14.6666666665
18006100,14.6666666665
18006101,3.9
18006101,3.9
18006101,3.9
18006102,3.633333333
18006102,3.633333333
18006103,3.8333333329999997
18006103,3.8333333329999997
18006103,3.8333333329999997
18006104,0.9
18006104,0.9
18006105,5.7583333334999995
18006105,5.7583333334999995
18006106,7.516666667
18006107,1.6
18006108,2.266666667
18006108,2.266666667
18006108,2.266666667
18006109,1.55
18006109,1.55
18006109,1.55
18006110,4.6333333334999995
18006110,4.6333333334999995
18006110,4.6333333334999995
18006110,4.6333333334999995
18006111,4.605555555666667
18006111,4.605555555666667
18006111,4.605555555666667
18006112,4.75
18006113,15.125
18006113,15.125
18006115,4.75
18006115,4.75
18006116,12.35
18006117,5.2333333335
18006117,5.2333333335
18006118,4.475
18006118,4.475
18006118,4.475
18006119,17.85
18006119,17.85
18006120,1.9666666665999997
18006120,1.9666666665999997
18006120,1.9666666665999997
18006120,1.9666666665999997
18006120,1.9666666665999997
18006120,1.9666666665999997
18006120,1.9666666665999997
18006120,1.9666666665999997
18006120,1.9666666665999997
18006120,1.9666666665999997
18006122,3.716666667
18006122,3.716666667
18006122,3.716666667
18006123,3.35
18006123,3.35
18006124,16.1166666685
18006124,16.1166666685
18006125,10.91666667
18006126,5.291666666499999
18006126,5.291666666499999
18006127,4.35
18006127,4.35
18006127,4.35
18006128,7.583333333
18006128,7.583333333
18006129,18.21666667
18006130,12.66666667
18006131,4.2916666665
18006131,4.2916666665
18006132,4.3666666670000005
18006132,4.3666666670000005
18006133,14.16666667
18006134,17.000000001500002
18006134,17.000000001500002
18006136,4.955555555666667
18006136,4.955555555666667
18006136,4.955555555666667
18006138,2.933333333
18006138,2.933333333
18006139,4.416666667
18006139,4.416666667
18006140,12.75
18006140,12.75
18006141,3.483333333
18006141,3.483333333
18006141,3.483333333
18006142,5.46666666675
18006142,5.46666666675
18006142,5.46666666675
18006142,5.46666666675
18006143,3.2083333334999997
18006143,3.2083333334999997
18006144,1.133333333
18006146,25.9166666685
18006146,25.9166666685
18006147,7.8999999985
18006147,7.8999999985
18006148,3.716666667
18006149,5.158333333
18006149,5.158333333
18006150,7.6833333315
18006150,7.6833333315
18006150,7.6833333315
18006151,5.283333333333333
18006151,5.283333333333333
18006151,5.283333333333333
18006152,10.733333335000001
18006152,10.733333335000001
18006153,5.175000000000001
18006153,5.175000000000001
18006153,5.175000000000001
18006153,5.175000000000001
18006153,5.175000000000001
18006154,4.6333333334999995
18006154,4.6333333334999995
18006155,6.033333332000001
18006155,6.033333332000001
18006155,6.033333332000001
18006156,6.466666667
18006157,3.633333333
18006157,3.633333333
18006158,5.733333333
18006159,2.5916666665
18006159,2.5916666665
18006160,8.916666667
18006161,2.633333333
18006161,2.633333333
18006162,5.400000000000001
18006162,5.400000000000001
18006162,5.400000000000001
18006163,11.43333333
18006164,4.5666666665
18006164,4.5666666665
18006164,4.5666666665
18006165,4.833333333
18006165,4.833333333
18006166,13.78333333
18006166,13.78333333
18006166,13.78333333
18006167,6.4833333335
18006167,6.4833333335
18006167,6.4833333335
18006168,3.1583333335
18006168,3.1583333335
18006169,5.125
18006169,5.125
18006172,6.6
18006172,6.6
18006173,10.41666667
18006174,4.4666666665
18006174,4.4666666665
18006176,10.8
18006177,8.0000000015
18006177,8.0000000015
18006178,5.475
18006178,5.475
18006179,3.1416666665
18006179,3.1416666665
18006179,3.1416666665
