callNum,callType,latitude,longitude,callTime,callDur,respTime
180130033,0,0.7267498259945167,0.7897194574645054,0.15138888888888888,0.05194444444444446,0.18166666666666664
180130049,0,0.6066516262886151,0.6704531429175397,0.2683333333333333,0.009444444444444478,0.09944444444444445
180130055,2,0.4586009099973248,0.6328150482694069,0.2813888888888889,0.03555555555555551,0.1631944444444444
180130058,2,0.5773789707134105,0.6729318699536416,0.33305555555555555,0.0,0.03833333333333333
180130060,0,0.610053114331859,0.6926028243196367,0.3075,0.03999999999999998,0.08527777777777784
180130071,0,0.3710546770487924,0.7738848145681316,0.40611111111111114,0.0,0.1794444444444444
180130092,0,0.33501139365931604,0.6430930738044099,0.545,0.0,0.3669444444444444
180130097,0,0.6066516262886151,0.6704531429175397,0.5663888888888889,0.0,0.10694444444444451
180130129,0,0.4010454956400279,0.6526246134101403,0.8091666666666667,0.0,0.04638888888888889
180130138,0,0.19835151491209033,0.5347923185022393,0.8641666666666666,0.006388888888888999,0.10398148148148138
180130146,0,0.625010598809553,0.689160992417336,0.9,0.014722222222222192,0.04402777777777772
180130153,0,0.0636809354389806,0.4890498343209757,0.9905555555555555,0.0,0.0
180130154,0,0.31348109736730884,0.17450869200138142,0.9758333333333333,0.028888888888888964,0.1869444444444448
180130164,0,0.3819613681883761,0.7937896008419694,1.0286111111111111,0.025555555555555554,0.07505555555555551
180130170,0,0.6288961584861861,0.7984045610365667,1.051111111111111,0.020000000000000018,0.1018055555555557
180130175,0,0.4640271445257432,0.7011490046804626,1.1033333333333335,0.0,0.1622222222222225
180130181,1,0.39554480205635295,0.7937271801715334,1.1019444444444446,0.03916666666666657,0.0
180130198,0,0.12350100924785505,0.5738916962549904,1.2966666666666666,0.03416666666666668,0.06620370370370361
180130203,0,0.6066516262886151,0.6704531429175397,1.3430555555555554,0.0,0.08027777777777767
180130205,0,0.6604180860992752,0.6439695158779953,1.3419444444444444,0.025833333333333375,0.11333333333333329
180130224,0,0.6513559633074986,0.7084931853119087,1.4916666666666667,0.04166666666666652,0.0
180130228,0,0.4845302104677285,0.6332931248447067,1.5155555555555555,0.0475000000000001,0.11027777777777781
