20 pop, 500 gen
# config file
# configuration for neural network
nnet = dict(
    n_inputs = 4,
    n_h_neurons = 4,
    n_h_layers = 2,
    n_outputs = 2
)

# configuration for genetic algorithm
ga = dict(
    prob_xover  = 0.2,
    prob_mut    = 0.2,
    mut_ind     = 0.1
)

gen 	best fitness
232	99707.7526639
233	99707.7526639
234	99707.7526639
235	99707.7526639
236	99707.7526639
237	99655.3400942
238	99655.3400942
239	99643.9911135
240	99643.9911135
241	99643.9911135
242	99643.9911135
243	99643.9911135
244	99643.9911135
245	99643.9911135
246	99643.9911135
247	99643.9911135
248	99606.7594535
249	99606.7594535
250	99606.7594535
251	99606.7594535
252	99600.2390297
253	99600.2390297
254	99600.2390297
255	99600.2390297
256	99600.2390297
257	99600.2390297
258	99600.2390297
259	99600.2390297
260	99600.2390297
261	99600.2390297
262	99600.2390297
263	99600.2390297
264	99600.2390297
265	99600.2390297
266	99600.2390297
267	99600.2390297
268	99600.2390297
269	99526.921126
270	99526.921126
271	99526.921126
272	99526.921126
273	99526.921126
274	99485.5824906
275	99485.5824906
276	99485.5824906
277	99485.5824906
278	99485.5824906
279	99485.5824906
280	99485.5824906
281	99485.5824906
282	99485.5824906
283	99416.5053266
284	99416.5053266
285	99416.5053266
286	99416.5053266
287	99416.5053266
288	99416.5053266
289	99416.5053266
290	99416.2994275
291	99416.2994275
292	99401.2422504
293	99401.2422504
294	99401.2422504
295	99401.2422504
296	99401.2422504
297	99401.2422504
298	99401.2422504
299	99401.2422504
300	99386.6662839
301	99386.6662839
302	99386.6662839
303	99386.6662839
304	99386.6662839
305	99386.6662839
306	99386.6662839
307	99386.6662839
308	99386.6662839
309	99386.6662839
310	99386.6662839
311	99386.6662839
312	99386.6662839
313	99386.6662839
314	99386.6662839
315	99347.1895436
316	99347.1895436
317	99320.3982768
318	99320.3982768
319	99320.3982768
320	99320.3982768
321	99320.3982768
322	99320.3982768
323	99320.3982768
324	99320.3982768
325	99320.3982768
326	99320.3982768
327	99320.3775296
328	99320.3775296
329	99320.3775296
330	99320.3775296
331	99320.3775296
332	99295.5486548
333	99295.5486548
334	99295.5486548
335	99295.5486548
336	99295.5486548
337	99295.5486548
338	99295.5486548
339	99295.5486548
340	99260.8350853
341	99260.8350853
342	99260.8350853
343	99260.8350853
344	99260.8350853
345	99260.8350853
346	99260.8350853
347	99258.9915769
348	99258.9915769
349	99258.9915769
350	99258.9915769
351	99258.9915769
352	99258.9915769
353	99258.9915769
354	99179.8488684
355	99179.8488684
356	99157.3977374
357	99157.3977374
358	99157.3977374
359	99157.3977374
360	99138.8274555
361	99138.8274555
362	99138.8274555
363	99138.8274555
364	99138.8274555
365	99138.8274555
366	99138.8274555
367	99138.8274555
368	99138.8274555
369	99138.8274555
370	99138.8274555
371	99138.8274555
372	99138.8274555
373	99138.8274555
374	99138.8274555
375	99138.8274555
376	99138.8274555
377	99138.8274555
378	99138.8274555
379	99138.8274555
380	99138.8274555
381	99138.8274555
382	99125.0833869
383	99062.83485
384	99062.83485
385	99062.83485
386	99062.83485
387	99062.83485
388	99062.83485
389	99062.83485
390	99062.83485
391	99062.83485
392	99062.83485
393	99062.83485
394	99062.83485
395	99062.83485
396	99062.83485
397	99062.83485
398	99062.83485
399	99062.83485
400	99062.83485
401	99062.83485
402	99062.83485
403	98963.4960608
404	98963.4960608
405	98963.4960608
406	98963.4960608
407	98963.4960608
408	98963.4960608
409	98963.4960608
410	98963.4960608
411	98963.4960608
412	98963.4960608
413	98948.8637281
414	98948.8637281
415	98948.8637281
416	98901.0058493
417	98879.8623607
418	98879.8623607
419	98879.8623607
420	98823.6532798
421	98805.2874899
422	98805.2874899
423	98805.2874899
424	98805.2874899
425	98805.2874899
426	98805.2874899
427	98805.2874899
428	98805.2874899
429	98752.0321749
430	98752.0321749
431	98752.0321749
432	98752.0321749
433	98752.0321749
434	98734.0268588
435	98734.0268588
436	98734.0268588
437	98734.0268588
438	98734.0268588
439	98734.0268588
440	98734.0268588
441	98734.0268588
442	98734.0268588
443	98734.0268588
444	98734.0268588
445	98734.0268588
446	98734.0268588
447	98734.0268588
448	98734.0268588
449	98730.6324877
450	98730.6324877
451	98727.2115497
452	98727.2115497
453	98727.2115497
454	98727.2115497
455	98722.6778796
456	98722.6778796
457	98679.1695273
458	98679.1695273
459	98679.1695273
460	98679.1695273
461	98679.1695273
462	98679.1695273
463	98679.1695273
464	98679.1695273
465	98679.1695273
466	98622.1654053
467	98622.1654053
468	98622.1654053
469	98622.1654053
470	98622.1654053
471	98622.1654053
472	98622.1654053
473	98622.1654053
474	98622.1654053
475	98622.1654053
476	98622.1654053
477	98622.1654053
478	98622.1654053
479	98622.1654053
480	98622.1654053
481	98622.1654053
482	98622.1654053
483	98622.1654053
484	98622.1654053
485	98622.1654053
486	98622.1654053
487	98622.1654053
488	98622.1654053
489	98622.1654053
490	98622.1654053
491	98622.1654053
492	98622.1654053
493	98622.1654053
494	98622.1654053
495	98622.1654053
496	98622.1654053
497	98622.1654053
498	98622.1654053
499	98622.1654053

 best individual:
[-3.431130646002461, -3.4206323641098493, 2.179028803902548, -4.0786178344283055, -2.075428985268906, -1.8955095535096047, 2.110246495024457, 2.4804158079056453, 6.088451910880999, -9.438464305960302, 0.1614713830235709, -3.720957356957229, -0.8585960519106105, -3.920305585203838, -4.842745982527189, 3.8000195042229943, -0.16910930403469449, 0.45110789504396465, 2.0454525558967815, 1.3777270860921476, -4.625194560913429, 1.6014731528091546, -0.7942802635895029, 5.9729173270230955, 3.900556004735197, -2.9965349681063858, -2.802845253658957, 3.276775844007427, -0.7829563346045081, 4.969761640983766, -1.2597204924055807, 2.3787592195024096, 0.20612011735753405, -8.039903062716396, 3.2377855340715893, -2.1987507555487538, -2.3190976347997383, 1.903441720822129, -1.9761727229811554, 0.20190929857613982, -2.638968262526359, 2.9911102739842814, -0.1778710474220792, 2.0235441912355006, 1.961680730786188, 4.348298194710791, 3.3612485798824623, 0.8389038469075003, 3.5104888535512178, -6.298319596830191]

correct: 509
percent: 80.2839116719
84 predictions were within one minute
13.2492113565 percent of predictions were within one minute
mean response prediction error: -0.0422178428769
response prediction error st dev: 5.61260844568
