10 pop, 1000 gen
# config file
# configuration for neural network
nnet = dict(
    n_inputs = 4,
    n_h_neurons = 4,
    n_h_layers = 2,
    n_outputs = 2
)

# configuration for genetic algorithm
ga = dict(
    prob_xover  = 0.2,
    prob_mut    = 0.2,
    mut_ind     = 0.1
)

gen 	best fitness
154	100830.368928
155	100830.368928
156	100830.368928
157	100714.146603
158	100714.146603
159	100714.146603
160	100714.146603
161	100644.932839
162	100644.932839
163	100644.932839
164	100644.932839
165	100644.932839
166	100644.932839
167	100642.708033
168	100642.708033
169	100642.708033
170	100642.708033
171	100642.708033
172	100642.708033
173	100621.504974
174	100621.504974
175	100621.504974
176	100621.504974
177	100621.504974
178	100621.504974
179	100486.139954
180	100455.260818
181	100455.260818
182	100455.260818
183	100455.260818
184	100455.260818
185	100455.260818
186	100455.260818
187	100455.260818
188	100455.260818
189	100455.260818
190	100455.260818
191	100416.546431
192	100416.546431
193	100399.555474
194	100399.555474
195	100399.555474
196	100399.555474
197	100399.555474
198	100399.555474
199	100399.555474
200	100399.555474
201	100399.555474
202	100399.555474
203	100399.555474
204	100399.555474
205	100399.555474
206	100399.555474
207	100399.555474
208	100399.555474
209	100399.555474
210	100399.555474
211	100399.555474
212	100399.555474
213	100399.555474
214	100399.555474
215	100399.555474
216	100399.555474
217	100399.555474
218	100399.555474
219	100399.555474
220	100399.555474
221	100399.555474
222	100399.555474
223	100399.555474
224	100399.555474
225	100399.555474
226	100399.555474
227	100399.555474
228	100399.555474
229	100399.555474
230	100399.555474
231	100399.555474
232	100399.555474
233	100399.555474
234	100399.555474
235	100399.555474
236	100399.555474
237	100399.555474
238	100399.555474
239	100399.555474
240	100399.555474
241	100399.555474
242	100399.555474
243	100399.555474
244	100399.555474
245	100399.555474
246	100399.555474
247	100399.555474
248	100399.555474
249	100399.555474
250	100399.555474
251	100399.555474
252	100399.555474
253	100399.555474
254	100399.555474
255	100399.555474
256	100399.555474
257	100399.555474
258	100399.555474
259	100399.555474
260	100399.555474
261	100399.555474
262	100399.555474
263	100399.555474
264	100399.555474
265	100399.555474
266	100399.555474
267	100399.555474
268	100399.555474
269	100399.555474
270	100399.555474
271	100399.555474
272	100397.979905
273	100395.004085
274	100395.004085
275	100395.004085
276	100395.004085
277	100395.004085
278	100395.004085
279	100395.004085
280	100390.072196
281	100390.072196
282	100390.072196
283	100390.072196
284	100390.072196
285	100390.072196
286	100380.612489
287	100380.612489
288	100380.612489
289	100370.423799
290	100359.057839
291	100338.754806
292	100338.754806
293	100338.754806
294	100338.754806
295	100338.754806
296	100338.754806
297	100338.754806
298	100338.754806
299	100277.465325
300	100276.769636
301	100276.769636
302	100276.769636
303	100276.769636
304	100276.769636
305	100276.769636
306	100276.769636
307	100276.769636
308	100276.769636
309	100276.769636
310	100274.324852
311	100274.324852
312	100274.324852
313	99968.8326463
314	99968.8326463
315	99968.8326463
316	99968.8326463
317	99968.8326463
318	99968.8326463
319	99968.8326463
320	99968.8326463
321	99968.747742
322	99968.747742
323	99852.2807735
324	99852.2807735
325	99852.2807735
326	99852.2807735
327	99852.2807735
328	99848.21729
329	99833.4852796
330	99833.4852796
331	99833.4852796
332	99833.4852796
333	99831.7037425
334	99831.7037425
335	99831.7037425
336	99831.7037425
337	99827.5176781
338	99736.9232899
339	99736.9232899
340	99736.9232899
341	99736.9232899
342	99736.9232899
343	99736.9232899
344	99736.9232899
345	99736.9232899
346	99736.9232899
347	99736.9232899
348	99736.9232899
349	99736.9232899
350	99736.9232899
351	99736.9232899
352	99736.9232899
353	99736.9232899
354	99736.9232899
355	99736.9232899
356	99736.9232899
357	99736.9232899
358	99736.9232899
359	99736.9232899
360	99736.9232899
361	99736.9232899
362	99736.9232899
363	99733.2317438
364	99733.2317438
365	99733.2317438
366	99733.2317438
367	99733.2317438
368	99711.3950041
369	99711.3950041
370	99489.6925872
371	99465.6772966
372	99401.5061947
373	99401.5061947
374	99401.5061947
375	99401.5061947
376	99401.5061947
377	99401.5061947
378	99401.5061947
379	99401.5061947
380	99401.5061947
381	99401.5061947
382	99390.8275668
383	99390.8275668
384	99390.8275668
385	99390.8275668
386	99307.2126319
387	99307.2126319
388	99307.2126319
389	99307.2126319
390	99307.2126319
391	99307.2126319
392	99253.5399138
393	99253.5399138
394	99253.5399138
395	99253.5399138
396	99253.5399138
397	99253.5399138
398	99253.5399138
399	99253.5399138
400	99253.5399138
401	99253.5399138
402	99253.5399138
403	99253.5399138
404	99253.5399138
405	99253.5399138
406	99253.5399138
407	99253.5399138
408	99253.5399138
409	99253.5399138
410	99253.5399138
411	99253.5399138
412	99253.5399138
413	99253.5399138
414	99253.5399138
415	99253.5399138
416	99253.5399138
417	99253.5399138
418	99253.5399138
419	99253.5399138
420	99253.5399138
421	99253.5399138
422	99174.299235
423	99174.299235
424	99174.299235
425	99174.299235
426	99174.299235
427	99155.6263527
428	99155.6263527
429	99153.4414659
430	99153.4414659
431	99153.4414659
432	99153.4414659
433	99153.4414659
434	99153.4414659
435	99153.4414659
436	99153.4414659
437	99153.4414659
438	99153.4414659
439	99153.4414659
440	99153.4414659
441	99153.4414659
442	99153.4414659
443	99071.3738258
444	99071.3738258
445	99071.3738258
446	99057.3934285
447	99057.3934285
448	99057.3934285
449	99057.3934285
450	99057.3934285
451	99057.3934285
452	99057.3934285
453	99057.3934285
454	99057.3934285
455	99057.3934285
456	99057.3934285
457	99057.3934285
458	99057.3934285
459	99057.3934285
460	99057.3934285
461	99057.3934285
462	99057.3934285
463	99057.3934285
464	99057.3934285
465	99057.3934285
466	99057.3934285
467	99057.3934285
468	99057.3934285
469	99052.7088034
470	99052.7088034
471	99052.7088034
472	99052.7088034
473	99052.7088034
474	99052.7088034
475	99052.7088034
476	99052.7088034
477	99052.7088034
478	99052.7088034
479	99052.7088034
480	99052.7088034
481	99052.7088034
482	99052.7088034
483	99052.7088034
484	99049.9988565
485	99033.0900168
486	99033.0900168
487	99031.2261293
488	99008.0812196
489	99008.0812196
490	99008.0812196
491	99008.0812196
492	99008.0812196
493	99008.0812196
494	99008.0812196
495	99008.0812196
496	99008.0812196
497	98995.8963076
498	98995.8963076
499	98995.8963076
500	98995.8963076
501	98995.8963076
502	98995.8963076
503	98995.8963076
504	98995.8963076
505	98995.8963076
506	98995.8963076
507	98995.8963076
508	98995.8963076
509	98995.8963076
510	98995.8963076
511	98995.8963076
512	98995.8963076
513	98995.8963076
514	98995.8963076
515	98995.8963076
516	98995.8963076
517	98995.8963076
518	98995.8963076
519	98995.8963076
520	98995.8963076
521	98995.8963076
522	98995.8963076
523	98995.8963076
524	98995.8963076
525	98995.8963076
526	98995.8963076
527	98995.8963076
528	98995.8963076
529	98995.8963076
530	98995.8963076
531	98995.8963076
532	98995.8963076
533	98995.8963076
534	98995.8963076
535	98995.8963076
536	98995.8963076
537	98995.8963076
538	98995.8963076
539	98995.8963076
540	98995.8963076
541	98995.8963076
542	98995.8963076
543	98995.8963076
544	98995.8963076
545	98995.8963076
546	98995.8963076
547	98995.8963076
548	98995.8963076
549	98995.8963076
550	98995.8963076
551	98983.3278051
552	98983.3278051
553	98983.3278051
554	98983.3278051
555	98983.3278051
556	98983.3278051
557	98983.3278051
558	98983.3278051
559	98983.3278051
560	98983.3278051
561	98983.3278051
562	98983.3278051
563	98983.3278051
564	98963.8397049
565	98963.8397049
566	98963.8397049
567	98963.8397049
568	98963.8397049
569	98963.8397049
570	98963.8397049
571	98963.8397049
572	98963.8397049
573	98963.8397049
574	98963.8397049
575	98963.8397049
576	98963.8397049
577	98912.9213338
578	98912.9213338
579	98912.9213338
580	98896.6752715
581	98896.6752715
582	98896.6752715
583	98896.6752715
584	98896.6752715
585	98896.6752715
586	98896.6752715
587	98896.6752715
588	98896.6752715
589	98896.6752715
590	98896.6752715
591	98896.6752715
592	98896.6752715
593	98896.6752715
594	98896.6752715
595	98896.6752715
596	98896.6752715
597	98896.6752715
598	98896.6752715
599	98896.6752715
600	98896.6752715
601	98896.6752715
602	98896.6752715
603	98896.6752715
604	98896.6752715
605	98896.6752715
606	98896.6752715
607	98896.6752715
608	98896.6752715
609	98896.6752715
610	98896.6752715
611	98896.6752715
612	98896.6752715
613	98896.6752715
614	98896.6752715
615	98896.6752715
616	98896.6752715
617	98896.6752715
618	98896.6752715
619	98896.6752715
620	98896.6752715
621	98896.6752715
622	98896.6752715
623	98896.6752715
624	98896.6752715
625	98896.6752715
626	98896.6752715
627	98896.6752715
628	98896.6752715
629	98896.6752715
630	98896.6752715
631	98896.6752715
632	98896.6752715
633	98896.6752715
634	98896.6752715
635	98896.6752715
636	98896.6752715
637	98896.6752715
638	98896.6752715
639	98896.6752715
640	98896.6752715
641	98896.6752715
642	98896.6752715
643	98896.6752715
644	98896.6752715
645	98896.6752715
646	98896.6752715
647	98896.6752715
648	98896.6752715
649	98896.6752715
650	98896.6752715
651	98896.6752715
652	98896.6752715
653	98896.6752715
654	98895.3993115
655	98895.3993115
656	98895.3993115
657	98895.3993115
658	98895.3993115
659	98893.4703252
660	98892.9497935
661	98892.9497935
662	98892.9497935
663	98892.9497935
664	98892.9497935
665	98892.9497935
666	98892.9497935
667	98892.9497935
668	98889.5519562
669	98889.5519562
670	98889.5519562
671	98889.5519562
672	98889.5519562
673	98889.5519562
674	98889.5519562
675	98889.5519562
676	98889.5519562
677	98889.5519562
678	98889.5519562
679	98889.5519562
680	98889.5519562
681	98889.5519562
682	98889.5519562
683	98889.5519562
684	98889.5519562
685	98889.5519562
686	98889.5519562
687	98889.5519562
688	98889.5519562
689	98889.5519562
690	98889.5519562
691	98889.5519562
692	98889.5519562
693	98889.5519562
694	98889.5519562
695	98889.5519562
696	98889.5519562
697	98889.5519562
698	98889.5519562
699	98889.5519562
700	98889.5519562
701	98889.5519562
702	98889.5519562
703	98889.5519562
704	98889.5519562
705	98889.5519562
706	98889.5519562
707	98889.5519562
708	98889.5519562
709	98889.5519562
710	98880.3279439
711	98880.2000936
712	98880.2000936
713	98880.2000936
714	98880.2000936
715	98880.2000936
716	98880.2000936
717	98880.2000936
718	98880.2000936
719	98880.2000936
720	98880.2000936
721	98880.2000936
722	98880.2000936
723	98880.2000936
724	98880.2000936
725	98880.2000936
726	98880.2000936
727	98880.2000936
728	98880.2000936
729	98880.2000936
730	98880.2000936
731	98880.2000936
732	98880.2000936
733	98880.2000936
734	98880.2000936
735	98863.1570527
736	98863.1570527
737	98858.070418
738	98858.070418
739	98858.070418
740	98856.4220577
741	98856.4220577
742	98856.4220577
743	98856.4220577
744	98856.4220577
745	98856.4220577
746	98856.4220577
747	98856.4220577
748	98856.4220577
749	98856.4220577
750	98856.4220577
751	98856.4220577
752	98856.4220577
753	98856.4220577
754	98856.4220577
755	98856.4220577
756	98856.4220577
757	98856.4220577
758	98856.4220577
759	98856.4220577
760	98856.4220577
761	98856.4220577
762	98856.4220577
763	98856.4220577
764	98856.4220577
765	98856.4220577
766	98856.4220577
767	98856.4220577
768	98856.4220577
769	98856.4220577
770	98856.4220577
771	98856.4220577
772	98856.4220577
773	98856.4220577
774	98856.4220577
775	98856.4220577
776	98856.4220577
777	98856.4220577
778	98856.4220577
779	98856.4220577
780	98856.4220577
781	98856.4220577
782	98856.4220577
783	98856.4220577
784	98856.4220577
785	98856.4220577
786	98856.4220577
787	98856.4220577
788	98856.4220577
789	98856.4220577
790	98856.4220577
791	98856.4220577
792	98821.3170732
793	98821.3170732
794	98821.3170732
795	98821.3170732
796	98821.3170732
797	98821.3170732
798	98821.3170732
799	98821.3170732
800	98821.3170732
801	98821.3170732
802	98821.3170732
803	98821.3170732
804	98821.3170732
805	98794.7986506
806	98794.7986506
807	98794.167692
808	98794.167692
809	98794.167692
810	98794.167692
811	98794.167692
812	98794.167692
813	98794.167692
814	98794.167692
815	98794.167692
816	98794.167692
817	98794.167692
818	98681.5929922
819	98541.2088044
820	98541.2088044
821	98541.2088044
822	98541.2088044
823	98541.2088044
824	98541.2088044
825	98541.2088044
826	98541.2088044
827	98541.2088044
828	98541.2088044
829	98541.2088044
830	98541.2088044
831	98541.2088044
832	98541.2088044
833	98541.2088044
834	98541.2088044
835	98541.2088044
836	98541.2088044
837	98490.4663497
838	98490.4663497
839	98490.4663497
840	98490.4663497
841	98490.4663497
842	98490.4663497
843	98490.4663497
844	98490.4663497
845	98490.4663497
846	98490.4663497
847	98490.4663497
848	98490.4663497
849	98490.4663497
850	98490.4663497
851	98490.4663497
852	98490.4663497
853	98490.4663497
854	98490.4663497
855	98490.4663497
856	98490.4663497
857	98490.4663497
858	98490.4663497
859	98490.4663497
860	98490.4663497
861	98490.4663497
862	98490.4663497
863	98490.4663497
864	98490.4663497
865	98490.4663497
866	98490.4663497
867	98490.4663497
868	98490.4663497
869	98490.4663497
870	98490.4663497
871	98490.4663497
872	98490.4663497
873	98490.4663497
874	98490.4663497
875	98490.4663497
876	98490.4663497
877	98490.4663497
878	98490.4663497
879	98490.4663497
880	98490.4663497
881	98490.4663497
882	98490.4663497
883	98490.4663497
884	98490.4663497
885	98490.4663497
886	98490.4663497
887	98490.4663497
888	98490.4663497
889	98490.4663497
890	98490.4663497
891	98490.4663497
892	98490.4663497
893	98490.4663497
894	98490.4663497
895	98490.4663497
896	98490.4663497
897	98490.4663497
898	98490.4663497
899	98490.4663497
900	98490.4663497
901	98490.4663497
902	98490.4663497
903	98490.4663497
904	98490.4663497
905	98490.4663497
906	98490.4663497
907	98490.4663497
908	98490.4663497
909	98490.4663497
910	98490.4663497
911	98490.4663497
912	98490.4663497
913	98490.4663497
914	98490.4663497
915	98490.4663497
916	98490.4663497
917	98490.4663497
918	98490.4663497
919	98490.4663497
920	98490.4663497
921	98490.4663497
922	98490.4663497
923	98490.4663497
924	98490.4663497
925	98490.4663497
926	98490.4663497
927	98490.4663497
928	98490.4663497
929	98490.4663497
930	98490.4663497
931	98490.4663497
932	98490.4663497
933	98457.808923
934	98457.808923
935	98367.7366746
936	98367.7366746
937	98367.7366746
938	98367.7366746
939	98367.7366746
940	98367.7366746
941	98367.7366746
942	98367.7366746
943	98367.7366746
944	98367.7366746
945	98367.7366746
946	98367.7366746
947	98367.7366746
948	98367.7366746
949	98367.7366746
950	98367.7366746
951	98367.7366746
952	98367.7366746
953	98367.7366746
954	98367.7366746
955	98367.7366746
956	98367.7366746
957	98367.7366746
958	98367.7366746
959	98367.7366746
960	98353.4418819
961	98353.4418819
962	98353.4418819
963	98353.4418819
964	98353.4418819
965	98353.4418819
966	98353.4418819
967	98353.4418819
968	98353.4418819
969	98353.4418819
970	98353.4418819
971	98353.4418819
972	98353.4418819
973	98353.4418819
974	98353.4418819
975	98353.4418819
976	98353.4418819
977	98353.4418819
978	98353.4418819
979	98353.4418819
980	98353.4418819
981	98353.4418819
982	98353.4418819
983	98353.4418819
984	98353.4418819
985	98353.4418819
986	98353.4418819
987	98353.4418819
988	98353.4418819
989	98353.4418819
990	98353.4418819
991	98353.4418819
992	98353.4418819
993	98353.4418819
994	98353.4418819
995	98353.4418819
996	98353.4418819
997	98353.4418819
998	98353.4418819
999	98353.4418819

 best individual:
[4.733293186290791, -0.5802136190340503, -0.038155409257938144, 2.4398807807956273, 0.5051824904229268, 4.6007421486379325, 0.3711719246586437, 2.16922614795525, -2.377587881835372, -8.77037916182211, -1.8333311687340315, 2.3150479052602932, -2.083364908034806, 3.590815823653084, 0.30511305621121365, -7.4741934885582415, 0.30173117299643115, -3.3263342398150986, 0.3584952888792714, 0.37519932416795543, -0.7771322867389086, 4.55660192616562, -1.0533099232986973, -2.693231996905355, 1.6206756309030883, -3.9477293828613296, 4.141241023476661, -3.150412545917364, -3.4310464004219003, 3.3437437363563376, -1.8444462392277121, 3.5560646318769247, 1.0409763070066462, -0.6727458852702076, -0.14751864076327423, -4.60625891316484, 3.6106123041193636, 4.637151183172457, 0.5147934625180262, -3.4475323664199147, -1.1134773859919695, -1.240010437673642, 0.40266956847012825, 2.6915771733385063, 0.02728288811512755, 3.8496798338312637, 4.264591845840739, 2.0985405564039827, 0.46353151211147015, -0.319532071097274]

correct: 447
percent: 70.5047318612
73 predictions were within one minute
11.5141955836 percent of predictions were within one minute
mean response prediction error: -0.03803048881
response prediction error st dev: 5.58902053991
