10 pop, 1000 gen
# config file
# configuration for neural network
nnet = dict(
    n_inputs = 4,
    n_h_neurons = 4,
    n_h_layers = 2,
    n_outputs = 2
)

# configuration for genetic algorithm
ga = dict(
    prob_xover  = 0.2,
    prob_mut    = 0.2,
    mut_ind     = 0.1
)

gen 	best fitness
0	169571.623934
1	169571.623934
2	134168.710987
3	134168.710987
4	132509.871158
5	132509.871158
6	132509.871158
7	132509.871158
8	126197.499019
9	126197.499019
10	126197.499019
11	126197.499019
12	126197.499019
13	119337.166927
14	119337.166927
15	119337.166927
16	119047.913398
17	119047.913398
18	119047.913398
19	119047.913398
20	119047.913398
21	119047.913398
22	118028.850939
23	116453.259562
24	116453.259562
25	116453.259562
26	116068.765818
27	116068.765818
28	115669.928066
29	115356.615164
30	115356.615164
31	115102.860401
32	115102.860401
33	115102.860401
34	115102.860401
35	115102.860401
36	115102.860401
37	115102.860401
38	115102.860401
39	115102.860401
40	115102.860401
41	115102.860401
42	114743.192848
43	114743.192848
44	114743.192848
45	107183.663794
46	104558.213622
47	104558.213622
48	104558.213622
49	104558.213622
50	104558.213622
51	104558.213622
52	104558.213622
53	104558.213622
54	104558.213622
55	104558.213622
56	104050.873933
57	104050.873933
58	104050.873933
59	104050.873933
60	104050.873933
61	103853.084173
62	103853.084173
63	103853.084173
64	103852.725986
65	103852.725986
66	103852.725986
67	103852.725986
68	103852.725986
69	102513.306934
70	102513.306934
71	102513.306934
72	102377.041377
73	102377.041377
74	102377.041377
75	102289.965503
76	102289.965503
77	102148.17175
78	101618.168415
79	101532.159225
80	101532.159225
81	101532.159225
82	101194.757788
83	101194.757788
84	101194.757788
85	101194.757788
86	101194.757788
87	101194.757788
88	101194.757788
89	101194.757788
90	101194.757788
91	100934.680732
92	100934.680732
93	100934.680732
94	100934.680732
95	100934.680732
96	100934.680732
97	100934.680732
98	100934.680732
99	100934.680732
100	100934.680732
101	100934.680732
102	100934.680732
103	100934.680732
104	100934.680732
105	100934.680732
106	100850.89218
107	100850.89218
108	100732.933934
109	100732.933934
110	100732.933934
111	100732.933934
112	100732.933934
113	100732.933934
114	100732.933934
115	100732.933934
116	100732.933934
117	100718.353234
118	100718.353234
119	100633.121207
120	100633.121207
121	100633.121207
122	100633.121207
123	100633.121207
124	100633.121207
125	100606.381949
126	100606.381949
127	100606.381949
128	100606.381949
129	100606.381949
130	100606.381949
131	100606.381949
132	100606.381949
133	100606.381949
134	100606.381949
135	100606.381949
136	100606.381949
137	100606.381949
138	100538.501127
139	100538.501127
140	100442.489654
141	100442.489654
142	100442.489654
143	100442.489654
144	100442.489654
145	100442.489654
146	100442.489654
147	100442.489654
148	100442.489654
149	100442.489654
150	100442.489654
151	100442.489654
152	100442.489654
153	100361.287775
154	100361.287775
155	100361.287775
156	100361.287775
157	100290.259414
158	100290.259414
159	100290.259414
160	100290.259414
161	100290.259414
162	100290.259414
163	100290.259414
164	100290.259414
165	100290.259414
166	100290.259414
167	100244.232011
168	100244.232011
169	100244.232011
170	100244.232011
171	100244.232011
172	100244.232011
173	100244.232011
174	100244.232011
175	100244.232011
176	100244.232011
177	100223.940586
178	100212.220979
179	100212.220979
180	100212.220979
181	100212.220979
182	100212.220979
183	100212.220979
184	100212.220979
185	100212.220979
186	100212.220979
187	100212.220979
188	100212.220979
189	100212.220979
190	100212.220979
191	100212.220979
192	100212.220979
193	100212.220979
194	100212.220979
195	100212.220979
196	100000.518178
197	100000.518178
198	100000.518178
199	100000.518178
200	100000.518178
201	100000.518178
202	99958.0921535
203	99958.0921535
204	99958.0921535
205	99958.0921535
206	99958.0921535
207	99958.0921535
208	99958.0921535
209	99958.0921535
210	99958.0921535
211	99958.0921535
212	99958.0921535
213	99958.0921535
214	99958.0921535
215	99958.0921535
216	99958.0921535
217	99958.0921535
218	99958.0921535
219	99958.0921535
220	99958.0921535
221	99958.0921535
222	99958.0921535
223	99958.0921535
224	99958.0921535
225	99958.0921535
226	99958.0921535
227	99958.0921535
228	99957.3718994
229	99957.3718994
230	99957.3718994
231	99957.3718994
232	99957.3718994
233	99957.3718994
234	99957.3718994
235	99957.3718994
236	99957.3718994
237	99957.3718994
238	99957.3718994
239	99957.3718994
240	99886.9603114
241	99886.9603114
242	99886.9603114
243	99885.8742727
244	99885.8742727
245	99885.8742727
246	99885.8742727
247	99885.8742727
248	99885.8742727
249	99885.8742727
250	99885.8742727
251	99885.8742727
252	99885.8742727
253	99885.8742727
254	99885.8742727
255	99804.4929579
256	99804.4929579
257	99804.4929579
258	99804.4929579
259	99768.9004736
260	99768.9004736
261	99768.9004736
262	99768.9004736
263	99768.9004736
264	99768.9004736
265	99768.9004736
266	99768.9004736
267	99768.9004736
268	99768.9004736
269	99768.9004736
270	99768.9004736
271	99768.9004736
272	99768.9004736
273	99768.9004736
274	99768.9004736
275	99768.9004736
276	99768.9004736
277	99768.9004736
278	99768.9004736
279	99700.8030717
280	99700.8030717
281	99700.0685745
282	99700.0685745
283	99674.8429405
284	99674.8429405
285	99674.8429405
286	99674.8429405
287	99674.8429405
288	99674.4432937
289	99674.4432937
290	99674.4432937
291	99674.4432937
292	99674.4432937
293	99674.4432937
294	99674.4432937
295	99666.4089906
296	99652.0005741
297	99652.0005741
298	99652.0005741
299	99652.0005741
300	99652.0005741
301	99652.0005741
302	99652.0005741
303	99652.0005741
304	99652.0005741
305	99652.0005741
306	99652.0005741
307	99652.0005741
308	99652.0005741
309	99652.0005741
310	99652.0005741
311	99652.0005741
312	99652.0005741
313	99652.0005741
314	99652.0005741
315	99652.0005741
316	99652.0005741
317	99652.0005741
318	99652.0005741
319	99652.0005741
320	99652.0005741
321	99652.0005741
322	99652.0005741
323	99652.0005741
324	99652.0005741
325	99652.0005741
326	99652.0005741
327	99652.0005741
328	99652.0005741
329	99652.0005741
330	99652.0005741
331	99652.0005741
332	99652.0005741
333	99652.0005741
334	99652.0005741
335	99652.0005741
336	99652.0005741
337	99652.0005741
338	99652.0005741
339	99652.0005741
340	99652.0005741
341	99652.0005741
342	99652.0005741
343	99641.9145489
344	99641.9145489
345	99641.9145489
346	99641.9145489
347	99641.9145489
348	99641.9145489
349	99641.9145489
350	99641.9145489
351	99641.9145489
352	99641.9145489
353	99641.9145489
354	99641.9145489
355	99641.9145489
356	99641.9145489
357	99641.9145489
358	99641.9145489
359	99641.9145489
360	99641.9145489
361	99641.9145489
362	99641.9145489
363	99641.9145489
364	99641.9145489
365	99641.9145489
366	99641.9145489
367	99641.9145489
368	99641.9145489
369	99641.9145489
370	99641.9145489
371	99641.9145489
372	99641.9145489
373	99641.9145489
374	99641.9145489
375	99641.9145489
376	99641.9145489
377	99641.9145489
378	99641.9145489
379	99641.9145489
380	99641.9145489
381	99641.9145489
382	99641.9145489
383	99641.9145489
384	99641.9145489
385	99641.9145489
386	99641.9145489
387	99641.9145489
388	99641.9145489
389	99641.9145489
390	99641.9145489
391	99641.9145489
392	99641.9145489
393	99641.9145489
394	99641.9145489
395	99641.9145489
396	99641.9145489
397	99641.9145489
398	99641.9145489
399	99641.9145489
400	99641.9145489
401	99641.9145489
402	99641.9145489
403	99641.9145489
404	99641.9145489
405	99641.9145489
406	99641.9145489
407	99641.9145489
408	99641.9145489
409	99641.9145489
410	99641.9145489
411	99641.9145489
412	99641.9145489
413	99641.9145489
414	99641.9145489
415	99641.9145489
416	99641.9145489
417	99620.7589851
418	99620.7589851
419	99620.7589851
420	99620.7589851
421	99620.7589851
422	99620.7589851
423	99620.7589851
424	99620.7589851
425	99584.4881491
426	99555.8157439
427	99555.8157439
428	99555.8157439
429	99555.8157439
430	99555.8157439
431	99555.8157439
432	99555.8157439
433	99555.8157439
434	99555.8157439
435	99555.8157439
436	99555.8157439
437	99555.8157439
438	99555.8157439
439	99555.8157439
440	99555.8157439
441	99555.8157439
442	99555.8157439
443	99555.8157439
444	99555.8157439
445	99555.8157439
446	99555.8157439
447	99555.8157439
448	99555.8157439
449	99555.8157439
450	99555.8157439
451	99555.8157439
452	99555.8157439
453	99555.8157439
454	99555.8157439
455	99555.8157439
456	99555.8157439
457	99555.8157439
458	99555.8157439
459	99555.8157439
460	99555.8157439
461	99555.8157439
462	99555.8157439
463	99555.8157439
464	99555.8157439
465	99555.8157439
466	99555.8157439
467	99555.8157439
468	99555.8157439
469	99555.8157439
470	99555.8157439
471	99555.8157439
472	99555.8157439
473	99555.8157439
474	99555.8157439
475	99555.8157439
476	99555.8157439
477	99555.8157439
478	99520.6959261
479	99520.6959261
480	99520.6959261
481	99520.6959261
482	99520.6959261
483	99520.6959261
484	99520.6959261
485	99520.6959261
486	99520.6959261
487	99520.6959261
488	99520.6959261
489	99520.6959261
490	99520.6959261
491	99520.6959261
492	99520.6959261
493	99520.6959261
494	99520.6959261
495	99520.6959261
496	99520.6959261
497	99520.6959261
498	99520.6959261
499	99520.6959261
500	99520.6959261
501	99520.6959261
502	99459.1191042
503	99459.1191042
504	99459.1191042
505	99459.1191042
506	99459.1191042
507	99459.1191042
508	99459.1191042
509	99459.1191042
510	99457.9814777
511	99457.9814777
512	99437.513031
513	99437.513031
514	99437.513031
515	99433.5288419
516	99433.5288419
517	99424.895143
518	99424.895143
519	99424.895143
520	99424.895143
521	99424.895143
522	99424.895143
523	99424.895143
524	99424.895143
525	99424.895143
526	99424.895143
527	99424.895143
528	99424.895143
529	99424.895143
530	99424.895143
531	99424.895143
532	99424.895143
533	99424.895143
534	99424.895143
535	99424.895143
536	99424.895143
537	99424.895143
538	99424.895143
539	99424.895143
540	99424.895143
541	99424.895143
542	99424.895143
543	99424.895143
544	99424.895143
545	99424.895143
