10 pop, 1000 gen
# config file
# configuration for neural network
nnet = dict(
    n_inputs = 4,
    n_h_neurons = 4,
    n_h_layers = 2,
    n_outputs = 2
)

# configuration for genetic algorithm
ga = dict(
    prob_xover  = 0.2,
    prob_mut    = 0.2,
    mut_ind     = 0.1
)

gen 	best fitness
117	101268.624642
118	101142.494612
119	101142.494612
120	101142.494612
121	101142.494612
122	101140.004989
123	101140.004989
124	101140.004989
125	100923.308507
126	100923.308507
127	100923.308507
128	100923.308507
129	100923.308507
130	100923.308507
131	100921.001543
132	100910.113212
133	100910.113212
134	100910.113212
135	100910.113212
136	100879.300258
137	100879.300258
138	100879.300258
139	100879.300258
140	100800.559801
141	100800.559801
142	100800.559801
143	100800.559801
144	100781.262896
145	100781.262896
146	100781.262896
147	100766.466412
148	100766.466412
149	100766.466412
150	100763.774312
151	100763.774312
152	100763.774312
153	100763.774312
154	100763.774312
155	100763.774312
156	100763.774312
157	100763.774312
158	100763.774312
159	100763.774312
160	100763.774312
161	100763.774312
162	100763.774312
163	100681.224584
164	100681.224584
165	100681.224584
166	100677.573136
167	100677.389587
168	100677.389587
169	100677.389587
170	100677.389587
171	100677.389587
172	100677.389587
173	100677.389587
174	100677.389587
175	100677.389587
176	100677.389587
177	100590.76703
178	100590.76703
179	100590.76703
180	100590.76703
181	100590.76703
182	100590.76703
183	100590.76703
184	100573.930557
185	100573.930557
186	100573.930557
187	100573.930557
188	100573.930557
189	100541.287007
190	100541.287007
191	100541.287007
192	100530.023926
193	100530.023926
194	100530.023926
195	100530.023926
196	100523.780465
197	100523.780465
198	100523.780465
199	100523.780465
200	100523.780465
201	100523.780465
202	100523.780465
203	100472.244534
204	100472.244534
205	100472.244534
206	100472.244534
207	100472.244534
208	100472.244534
209	100472.244534
210	100472.244534
211	100472.244534
212	100472.244534
213	100472.244534
214	100472.244534
215	100453.274968
216	100453.274968
217	100453.274968
218	100452.509163
219	100452.509163
220	100452.509163
221	100452.509163
222	100452.509163
223	100452.509163
224	100452.509163
225	100452.509163
226	100452.509163
227	100436.778808
228	100435.842309
229	100435.842309
230	100435.842309
231	100435.842309
232	100435.842309
233	100435.842309
234	100435.842309
235	100435.842309
236	100435.842309
237	100435.842309
238	100435.842309
239	100435.842309
240	100435.842309
241	100435.842309
242	100435.842309
243	100435.842309
244	100435.842309
245	100429.375582
246	100429.375582
247	100429.375582
248	100429.375582
249	100429.375582
250	100429.375582
251	100429.375582
252	100429.375582
253	100429.375582
254	100411.093572
255	100411.093572
256	100411.093572
257	100411.093572
258	100391.812852
259	100391.812852
260	100391.812852
261	100391.812852
262	100391.812852
263	100391.812852
264	100391.812852
265	100391.812852
266	100391.812852
267	100391.812852
268	100391.812852
269	100365.945062
270	100365.945062
271	100256.151115
272	100256.151115
273	100256.151115
274	100237.174691
275	100237.174691
276	100237.174691
277	100237.174691
278	100237.174691
279	100237.174691
280	100237.174691
281	100160.44398
282	100160.44398
283	100160.44398
284	100160.44398
285	100160.44398
286	100160.44398
287	100160.44398
288	100160.44398
289	100160.44398
290	100160.44398
291	100140.538164
292	100140.538164
293	100140.538164
294	100092.743522
295	100092.743522
296	100092.743522
297	100092.743522
298	99999.2342957
299	99999.2342957
300	99999.2342957
301	99999.2342957
302	99999.2342957
303	99999.2342957
304	99999.2342957
305	99999.2342957
306	99999.2342957
307	99999.2342957
308	99999.2342957
309	99999.2342957
310	99999.2342957
311	99999.2342957
312	99999.2342957
313	99999.2342957
314	99999.2342957
315	99999.2342957
316	99999.2342957
317	99995.6962465
318	99995.6962465
319	99995.6962465
320	99995.6962465
321	99995.6962465
322	99663.0794298
323	99663.0794298
324	99663.0794298
325	99663.0794298
326	99663.0794298
327	99663.0794298
328	99661.6415588
329	99583.8348669
330	99546.0240495
331	99546.0240495
332	99546.0240495
333	99546.0240495
334	99546.0240495
335	99546.0240495
336	99546.0240495
337	99342.953018
338	99342.953018
339	99342.953018
340	99342.953018
341	99342.953018
342	99342.953018
343	99342.953018
344	99235.9849877
345	99235.9849877
346	99235.9849877
347	99235.9849877
348	99068.3913964
349	99068.3913964
350	99068.3913964
351	99068.3913964
352	99068.3913964
353	99068.3913964
354	99068.3913964
355	99068.3913964
356	99068.3913964
357	99068.3913964
358	99068.3913964
359	99068.3913964
360	99068.3913964
361	99068.3913964
362	99068.3913964
363	99068.3913964
364	99068.3913964
365	99068.3913964
366	99067.0745628
367	99067.0745628
368	99067.0745628
369	99067.0745628
370	99067.0745628
371	99015.2267032
372	99015.2267032
373	99015.2267032
374	99015.2267032
375	99015.2267032
376	99015.2267032
377	99015.2267032
378	99015.2267032
379	99015.2267032
380	99015.2267032
381	99015.2267032
382	99015.2267032
383	99015.2267032
384	99015.2267032
385	99015.2267032
386	99015.2267032
387	99015.2267032
388	99015.2267032
389	98989.5501482
390	98989.5501482
391	98989.5501482
392	98683.5698444
393	98683.5698444
394	98683.5698444
395	98683.5698444
396	98683.5698444
397	98683.5698444
398	98683.5698444
399	98683.5698444
400	98683.5698444
401	98683.5698444
402	98575.9641846
403	98575.9641846
404	98575.9641846
405	98575.9641846
406	98575.9641846
407	98528.0975166
408	98528.0975166
409	98528.0975166
410	98528.0975166
411	98528.0975166
412	98528.0975166
413	98528.0975166
414	98528.0975166
415	98528.0975166
416	98528.0975166
417	98528.0975166
418	98528.0975166
419	98528.0975166
420	98528.0975166
421	98528.0975166
422	98528.0975166
423	98440.7555685
424	98440.7555685
425	98440.7555685
426	98440.7555685
427	98440.7555685
428	98440.7555685
429	98440.7555685
430	98440.7555685
431	98440.7424247
432	98440.7424247
433	98440.7424247
434	98343.2987368
435	98343.2987368
436	98343.2987368
437	98343.2987368
438	98343.2987368
439	98281.9771317
440	98281.9771317
441	98281.9771317
442	98281.9771317
443	98281.9771317
444	98281.9771317
445	98281.9771317
446	98281.9771317
447	98281.9771317
448	98281.9771317
449	98281.9771317
450	98281.9771317
451	98281.9771317
452	98281.9771317
453	98281.9771317
454	98281.9771317
455	98281.9771317
456	98281.9771317
457	98281.9771317
458	98281.9771317
459	98281.9771317
460	98266.1954373
461	98266.1954373
462	98266.1954373
463	98266.1954373
464	98264.9972272
465	98264.9972272
466	98264.9972272
467	98264.9972272
468	98264.9972272
469	98264.9972272
470	98264.9972272
471	98264.9972272
472	98264.9972272
473	98264.9972272
474	98264.9972272
475	98264.9972272
476	98264.9972272
477	98264.9972272
478	98264.9972272
479	98264.9972272
480	98264.9972272
481	98264.9972272
482	98264.9972272
483	98264.8399155
484	98264.8399155
485	98264.8399155
486	98264.8399155
487	98264.8399155
488	98264.8399155
489	98264.8399155
490	98264.8399155
491	98264.8399155
492	98264.8399155
493	98264.8399155
494	98264.8399155
495	98264.8399155
496	98264.8399155
497	98264.8399155
498	98264.8399155
499	98264.8399155
500	98264.8399155
501	98264.8399155
502	98259.9685189
503	98259.9685189
504	98259.9685189
505	98128.5376488
506	98128.5376488
507	98128.5376488
508	98056.8011271
509	98056.8011271
510	98056.8011271
511	98056.8011271
512	98056.8011271
513	98056.8011271
514	98056.8011271
515	98056.8011271
516	98056.8011271
517	98056.8011271
518	98056.8011271
519	98056.8011271
520	98056.8011271
521	98056.8011271
522	98056.8011271
523	98056.8011271
524	98056.8011271
525	98056.8011271
526	98056.8011271
527	98056.8011271
528	98056.8011271
529	98015.8363469
530	98015.8363469
531	98015.8363469
532	98015.8363469
533	98015.8363469
534	98015.8363469
535	98015.8363469
536	98015.8363469
537	98015.8363469
538	97949.8062168
539	97949.8062168
540	97949.8062168
541	97949.8062168
542	97949.8062168
543	97949.8062168
544	97949.8062168
545	97949.8062168
546	97949.8062168
547	97949.8062168
548	97949.8062168
549	97949.8062168
550	97949.8062168
551	97949.8062168
552	97949.8062168
553	97949.8062168
554	97949.8062168
555	97949.8062168
556	97949.8062168
557	97949.8062168
558	97949.8062168
559	97949.8062168
560	97924.4905011
561	97924.4905011
562	97924.4905011
563	97924.4905011
564	97924.4905011
565	97924.4905011
566	97924.4905011
567	97924.4905011
568	97924.4905011
569	97924.4905011
570	97924.4905011
571	97924.4905011
572	97924.4905011
573	97924.4905011
574	97924.4905011
575	97909.1661381
576	97909.1661381
577	97909.1661381
578	97909.1661381
579	97909.1661381
580	97909.1661381
581	97909.1661381
582	97909.1661381
583	97906.6908722
584	97906.6908722
585	97903.7876034
586	97903.7876034
587	97903.7876034
588	97903.7876034
589	97903.7876034
590	97903.7876034
591	97903.7876034
592	97903.7876034
593	97903.7876034
594	97903.7876034
595	97855.6118918
596	97855.6118918
597	97855.6118918
598	97855.6118918
599	97855.6118918
600	97855.6118918
601	97855.6118918
602	97855.6118918
603	97855.6118918
604	97855.6118918
605	97855.6118918
606	97855.6118918
607	97855.6118918
608	97855.6118918
609	97855.6118918
610	97855.6118918
611	97855.6118918
612	97855.6118918
613	97855.6118918
614	97855.6118918
615	97855.6118918
616	97855.6118918
617	97855.6118918
618	97855.6118918
619	97855.6118918
620	97855.6118918
621	97855.6118918
622	97855.6118918
623	97855.6118918
624	97855.6118918
625	97855.6118918
626	97855.6118918
627	97855.6118918
628	97855.6118918
629	97855.6118918
630	97855.6118918
631	97855.6118918
632	97855.6118918
633	97855.6118918
634	97855.6118918
635	97749.5282602
636	97749.5282602
637	97749.5282602
638	97749.5282602
639	97745.4481533
640	97745.4481533
641	97745.4481533
642	97745.4481533
643	97745.4481533
644	97745.4481533
645	97745.4481533
646	97745.4481533
647	97745.4481533
648	97745.4481533
649	97745.4481533
650	97745.4481533
651	97745.4481533
652	97745.4481533
653	97745.4481533
654	97745.4481533
655	97745.4481533
656	97745.4481533
657	97745.4481533
658	97745.4481533
659	97745.4481533
660	97745.4481533
661	97745.4481533
662	97745.4481533
663	97745.4481533
664	97745.4481533
665	97745.4481533
666	97745.4481533
667	97745.4481533
668	97745.4481533
669	97745.4481533
670	97745.4481533
671	97745.4481533
672	97745.4481533
673	97745.4481533
674	97745.4481533
675	97745.4481533
676	97745.4481533
677	97745.4481533
678	97745.4481533
679	97745.4481533
680	97745.4481533
681	97745.4481533
682	97745.4481533
683	97745.4481533
684	97745.4481533
685	97745.4481533
686	97745.4481533
687	97745.4481533
688	97745.4481533
689	97745.4481533
690	97745.4481533
691	97745.4481533
692	97745.4481533
693	97745.4481533
694	97745.4481533
695	97745.4481533
696	97745.4481533
697	97745.4481533
698	97745.4481533
699	97745.4481533
700	97745.4481533
701	97745.4481533
702	97745.4481533
703	97745.4481533
704	97745.4481533
705	97745.4481533
706	97745.4481533
707	97745.4481533
708	97745.4481533
709	97745.4481533
710	97745.4481533
711	97745.4481533
712	97745.4481533
713	97745.4481533
714	97745.4481533
715	97745.4481533
716	97745.4481533
717	97745.4481533
718	97745.4481533
719	97745.4481533
720	97745.4481533
721	97745.4481533
722	97745.4481533
723	97745.4481533
724	97745.4481533
725	97745.4481533
726	97745.4481533
727	97745.4481533
728	97745.4481533
729	97745.4481533
730	97745.4481533
731	97745.4481533
732	97745.4481533
733	97745.4481533
734	97745.4481533
735	97745.4481533
736	97745.4481533
737	97745.4481533
738	97745.4481533
739	97745.4481533
740	97745.4481533
741	97745.4481533
742	97745.4481533
743	97745.4481533
744	97745.4481533
745	97745.4481533
746	97745.4481533
747	97745.4481533
748	97745.4481533
749	97745.4481533
750	97745.4481533
751	97745.4481533
752	97745.4481533
753	97745.4481533
754	97745.4481533
755	97745.4481533
756	97745.4481533
757	97745.4481533
758	97745.4481533
759	97745.4481533
760	97745.4481533
761	97745.4481533
762	97745.4481533
763	97745.4481533
764	97745.4481533
765	97745.4481533
766	97745.4481533
767	97745.4481533
768	97745.4481533
769	97745.4481533
770	97745.3451489
771	97745.3451489
772	97745.3451489
773	97745.3451489
774	97745.3451489
775	97745.3451489
776	97745.3451489
777	97745.3451489
778	97745.3451489
779	97745.3451489
780	97745.3451489
781	97745.3451489
782	97745.3451489
783	97745.3451489
784	97745.3451489
785	97745.3451489
786	97745.3451489
787	97745.3451489
788	97745.3451489
789	97745.3451489
790	97745.3451489
791	97745.3451489
792	97745.3451489
793	97745.3451489
794	97745.3451489
795	97745.3451489
796	97745.3451489
797	97629.1281433
798	97629.1281433
799	97629.1281433
800	97629.1281433
801	97629.1281433
802	97629.1281433
803	97629.1281433
804	97629.1281433
805	97629.1281433
806	97629.1281433
807	97629.1281433
808	97629.1281433
809	97629.1281433
810	97629.1281433
811	97629.0847266
812	97615.6165889
813	97615.6165889
814	97615.6165889
815	97615.6165889
816	97615.6165889
817	97615.6165889
818	97615.6165889
819	97615.6165889
820	97615.6165889
821	97615.6165889
822	97615.6165889
823	97615.6165889
824	97615.6165889
825	97615.6165889
826	97615.6165889
827	97615.6165889
828	97615.6165889
829	97615.6165889
830	97615.6165889
831	97615.6165889
832	97615.6165889
833	97615.6165889
834	97615.6165889
835	97615.6165889
836	97615.6165889
837	97615.6165889
838	97615.6165889
839	97615.6165889
840	97615.6165889
841	97615.6165889
842	97615.6165889
843	97615.6165889
844	97615.6165889
845	97615.6165889
846	97615.6165889
847	97615.6165889
848	97615.6165889
849	97615.6165889
850	97615.6165889
851	97615.6165889
852	97615.6165889
853	97615.6165889
854	97615.6165889
855	97615.6165889
856	97615.6165889
857	97615.6165889
858	97615.6165889
859	97615.6165889
860	97615.6165889
861	97615.6165889
862	97615.6165889
863	97615.6165889
864	97615.6165889
865	97615.6165889
866	97615.6165889
867	97596.1338889
868	97596.1338889
869	97596.1338889
870	97596.1338889
871	97596.1338889
872	97596.1338889
873	97596.1338889
874	97596.1338889
875	97596.1338889
876	97596.1338889
877	97596.1338889
878	97596.1338889
879	97596.1338889
880	97596.1338889
881	97596.1338889
882	97596.1338889
883	97596.1338889
884	97596.1338889
885	97567.2209668
886	97567.2209668
887	97567.2209668
888	97567.2209668
889	97567.2209668
890	97567.2209668
891	97567.2209668
892	97567.2209668
893	97567.2209668
894	97567.2209668
895	97567.2209668
896	97567.2209668
897	97567.2209668
898	97567.2209668
899	97567.2209668
900	97567.2209668
901	97567.2209668
902	97564.1563848
903	97564.1563848
904	97564.1563848
905	97564.1563848
906	97564.1563848
907	97564.1563848
908	97564.1563848
909	97564.1563848
910	97564.1563848
911	97564.1563848
912	97564.1563848
913	97564.1563848
914	97564.1563848
915	97564.1563848
916	97564.1563848
917	97564.1563848
918	97564.1563848
919	97564.1563848
920	97564.1563848
921	97564.1563848
922	97564.1563848
923	97564.1563848
924	97564.1563848
925	97564.1563848
926	97564.1563848
927	97564.1563848
928	97564.1563848
929	97559.4386394
930	97559.4386394
931	97559.4386394
932	97559.4386394
933	97559.4386394
934	97559.4386394
935	97559.4386394
936	97542.7570608
937	97539.7572879
938	97539.7572879
939	97539.7572879
940	97539.7572879
941	97539.7572879
942	97539.7572879
943	97539.7572879
944	97539.7572879
945	97539.7572879
946	97539.7572879
947	97539.7572879
948	97539.7572879
949	97539.7572879
950	97539.7572879
951	97539.7572879
952	97539.7572879
953	97539.7572879
954	97539.7572879
955	97539.7572879
956	97539.7572879
957	97539.7572879
958	97539.7572879
959	97539.7572879
960	97539.7572879
961	97539.7572879
962	97539.7572879
963	97539.7572879
964	97539.7572879
965	97539.7572879
966	97539.7572879
967	97539.7572879
968	97523.4631154
969	97523.4631154
970	97523.4631154
971	97523.4631154
972	97523.4631154
973	97523.4437459
974	97523.4437459
975	97523.4437459
976	97523.4437459
977	97523.4437459
978	97523.4437459
979	97523.4437459
980	97523.4437459
981	97523.4437459
982	97523.4437459
983	97523.4437459
984	97523.4437459
985	97523.4437459
986	97523.4437459
987	97523.4437459
988	97523.4437459
989	97523.4437459
990	97523.4437459
991	97523.4437459
992	97523.4437459
993	97523.4437459
994	97523.4437459
995	97523.4437459
996	97523.4437459
997	97523.4437459
998	97523.4437459
999	97523.4437459

 best individual:
[0.9994003480776801, 0.046385485408963006, 3.94652393332535, 2.1409831627568225, -0.20305060391900098, -1.8583749281947217, -2.904770462440223, 3.3150664426383436, -4.383068256847387, -4.4551069037101865, 2.7885668434937276, 0.00012718672033118494, 0.5147557495521391, 0.34043892960755456, -8.53716703931054, 3.1473596558440895, -0.8261388165477025, 0.513218078090328, -1.3894464566766875, -0.7257373160162397, 4.197773946472436, 6.180350138496865, -4.1205875501779206, -0.6571011458219129, -2.6425133767433713, 2.314092823367625, 3.3196945353033604, 0.14846892874314993, 4.962852127575582, 5.562041525238401, -0.17638057111018543, 1.0767195676732475, -2.436014837396394, 4.815343725304641, -5.149074930678061, 3.7193128594388174, 2.7877499010209004, -2.4630800343684176, 4.800520323760047, 4.335759002204372, 3.7173817955399993, -0.008820371382338488, -1.9884170706779445, 0.36189794559557664, -1.5890319680346328, 4.6134282107683395, 1.665715910507391, 1.5603492934180054, -2.9649436029061498, 0.7257996175275752]

correct: 517
percent: 81.5457413249
84 predictions were within one minute
13.2492113565 percent of predictions were within one minute
mean response prediction error: -0.155621394741
response prediction error st dev: 5.52799476023
