20 pop, 500 gen
# config file
# configuration for neural network
nnet = dict(
    n_inputs = 4,
    n_h_neurons = 4,
    n_h_layers = 2,
    n_outputs = 2
)

# configuration for genetic algorithm
ga = dict(
    prob_xover  = 0.2,
    prob_mut    = 0.2,
    mut_ind     = 0.1
)

gen 	best fitness
237	98587.0469529
238	98587.0469529
239	98587.0469529
240	98587.0469529
241	98587.0469529
242	98587.0469529
243	98587.0469529
244	98587.0469529
245	98587.0469529
246	98587.0469529
247	98587.0469529
248	98587.0469529
249	98587.0469529
250	98587.0469529
251	98587.0469529
252	98587.0469529
253	98587.0469529
254	98587.0469529
255	98587.0469529
256	98587.0469529
257	98587.0469529
258	98587.0469529
259	98587.0469529
260	98587.0469529
261	98587.0469529
262	98587.0469529
263	98587.0469529
264	98587.0469529
265	98587.0469529
266	98583.399968
267	98583.399968
268	98583.399968
269	98578.8252003
270	98578.8252003
271	98578.8252003
272	98570.1062034
273	98547.8665385
274	98547.8665385
275	98547.8665385
276	98547.8665385
277	98547.8665385
278	98547.8665385
279	98547.8665385
280	98547.8665385
281	98547.8665385
282	98547.8665385
283	98545.2300621
284	98545.2300621
285	98508.9306956
286	98500.2464472
287	98500.2464472
288	98500.2464472
289	98486.3642553
290	98486.3642553
291	98486.3642553
292	98486.3642553
293	98486.3642553
294	98480.3017177
295	98480.3017177
296	98480.3017177
297	98480.3017177
298	98479.2920069
299	98442.3427645
300	98442.3427645
301	98442.3427645
302	98396.1060603
303	98396.1060603
304	98396.1060603
305	98396.1060603
306	98396.1060603
307	98396.1060603
308	98396.1060603
309	98396.1060603
310	98396.1060603
311	98396.1060603
312	98396.1060603
313	98396.1060603
314	98396.1060603
315	98396.1060603
316	98396.1060603
317	98396.1060603
318	98396.1060603
319	98396.1060603
320	98396.1060603
321	98396.1060603
322	98393.405097
323	98393.405097
324	98374.2886876
325	98374.2886876
326	98374.2886876
327	98325.2745404
328	98325.2745404
329	98319.1426434
330	98319.1426434
331	98319.1426434
332	98319.1426434
333	98319.1426434
334	98319.1426434
335	98319.1426434
336	98319.1426434
337	98319.1426434
338	98319.1426434
339	98319.1426434
340	98319.1426434
341	98319.1426434
342	98319.1426434
343	98319.1426434
344	98309.115456
345	98309.115456
346	98308.9497531
347	98308.9497531
348	98308.9497531
349	98308.9497531
350	98234.0154694
351	98234.0154694
352	98234.0154694
353	98220.0050993
354	98220.0050993
355	98220.0050993
356	98220.0050993
357	98220.0050993
358	98220.0050993
359	98220.0050993
360	98203.0803482
361	98203.0803482
362	98161.3230483
363	98161.3230483
364	98161.3230483
365	98161.3230483
366	98161.3230483
367	98161.3230483
368	98157.0750383
369	98157.0750383
370	98157.0750383
371	98157.0750383
372	98152.8806361
373	98143.8865692
374	98143.8865692
375	98110.0752753
376	98110.0752753
377	98110.0752753
378	98093.9538555
379	98093.9538555
380	98093.9538555
381	98093.9538555
382	98093.9538555
383	98067.9306349
384	98067.9306349
385	98067.9306349
386	98067.9306349
387	98067.9306349
388	98067.9306349
389	98062.8610919
390	98062.8610919
391	98062.8610919
392	98062.8610919
393	98062.8610919
394	98062.8610919
395	98062.8610919
396	98062.8610919
397	98062.8610919
398	98062.8610919
399	98062.8610919
400	98062.8610919
401	98062.8610919
402	98062.8610919
403	98062.8610919
404	98062.8610919
405	98062.8610919
406	98062.8610919
407	98062.8610919
408	98062.8563358
409	98062.8563358
410	98062.8563358
411	98062.8563358
412	98062.8563358
413	98062.8113807
414	98062.8113807
415	98062.8113807
416	98062.8113807
417	98062.8113807
418	98062.8113807
419	98062.8113807
420	98062.8113807
421	98062.8113807
422	98062.8113807
423	98044.8030986
424	98044.8030986
425	98044.8030986
426	98044.8030986
427	98044.8030986
428	98044.8030986
429	98044.8030986
430	98044.8030986
431	98042.8692849
432	98042.8692849
433	98042.8692849
434	98042.8692849
435	98042.8692849
436	98042.8692849
437	98042.8692849
438	98042.8692849
439	98042.8692849
440	98042.8692849
441	98037.3873516
442	98037.3873516
443	98037.3873516
444	98037.3873516
445	98037.3873516
446	98037.3873516
447	98037.3873516
448	98037.3873516
449	98037.3873516
450	98037.3873516
451	98037.3873516
452	98037.3873516
453	98037.3873516
454	98037.3873516
455	98037.3873516
456	98037.3873516
457	98037.3873516
458	98030.665363
459	98030.665363
460	98030.665363
461	98030.665363
462	98030.665363
463	98030.665363
464	98030.665363
465	98030.665363
466	98030.665363
467	98030.665363
468	98030.665363
469	98030.665363
470	98030.665363
471	98030.665363
472	98030.665363
473	98025.6796068
474	98025.6796068
475	98025.6796068
476	98025.6796068
477	98025.6796068
478	98025.6796068
479	98025.6796068
480	98025.6796068
481	98025.6796068
482	98025.6796068
483	98025.6796068
484	98025.6796068
485	98025.6796068
486	98025.6796068
487	98025.6796068
488	98025.6796068
489	98025.6796068
490	98025.6796068
491	98025.6796068
492	98025.6796068
493	98025.6796068
494	98025.6796068
495	98025.6796068
496	98025.6796068
497	98025.6796068
498	98025.6796068
499	98025.6796068

 best individual:
[7.80903466228543, 0.8649428509691606, -0.854210394513247, 3.659430806701571, -2.53859723410482, 2.0430663822482606, 0.7584370307834968, 0.393291608315405, 1.523722930848913, -9.845647203145964, -5.59676114348646, -2.202381149197754, 8.398741548652039, -0.6352483746695631, 1.0838178314896443, -4.417145947094027, -5.6577612139249975, 0.6647847598419742, 0.49707936651870577, 7.100947242555669, 4.221016324037458, -1.6181342267910266, -1.324260279845582, 3.4239368051357495, 3.5417326316649893, 5.668539324786357, -0.7008947770718217, -1.822205390405287, 2.0750043608113624, -0.8235352258495843, -4.931070494583311, 1.5521118331085413, -2.4905351417438886, 2.2400965887179645, 1.8597159806761474, 4.826595965644107, 6.329571615159347, 1.0956046493499183, 1.7612075241375038, 1.2196931987424786, 3.491916648674814, -3.405701642436666, 4.24021425443399, 1.2145698529905438, -4.421285950976764, -1.8014774531612494, 4.649030671570525, 5.070236341928442, 4.135163559030168, -0.10008104657783351]

correct: 496
percent: 78.2334384858
75 predictions were within one minute
11.8296529968 percent of predictions were within one minute
mean response prediction error: -0.127003951192
response prediction error st dev: 5.49127343901
