10 pop, 1000 gen
# config file
# configuration for neural network
nnet = dict(
    n_inputs = 4,
    n_h_neurons = 4,
    n_h_layers = 2,
    n_outputs = 2
)

# configuration for genetic algorithm
ga = dict(
    prob_xover  = 0.2,
    prob_mut    = 0.2,
    mut_ind     = 0.1
)

gen 	best fitness
346	99542.8466458
347	99542.8466458
348	99542.8466458
349	99542.8466458
350	99542.8466458
351	99542.8466458
352	99542.8466458
353	99542.8466458
354	99542.8466458
355	99542.8466458
356	99542.8466458
357	99542.8466458
358	99542.8466458
359	99542.8466458
360	99542.8466458
361	99542.8466458
362	99542.8466458
363	99542.8466458
364	99542.8466458
365	99504.4706882
366	99504.4706882
367	99504.4706882
368	99504.4706882
369	99504.4706882
370	99504.4706882
371	99504.4706882
372	99504.4706882
373	99504.4706882
374	99504.4706882
375	99504.4706882
376	99504.4706882
377	99504.4706882
378	99504.4706882
379	99504.4706882
380	99504.4706882
381	99504.4706882
382	99504.4706882
383	99504.4706882
384	99504.4706882
385	99504.4706882
386	99504.4706882
387	99504.4706882
388	99504.4706882
389	99504.4706882
390	99504.4706882
391	99504.4706882
392	99504.4706882
393	99504.4706882
394	99504.4706882
395	99504.4706882
396	99504.4706882
397	99504.4706882
398	99504.4706882
399	99504.4706882
400	99504.4706882
401	99504.4706882
402	99504.4706882
403	99504.4706882
404	99504.4706882
405	99504.4706882
406	99504.4706882
407	99504.4706882
408	99504.4706882
409	99504.4706882
410	99504.4706882
411	99504.4706882
412	99504.4706882
413	99504.4706882
414	99504.4706882
415	99504.4706882
416	99504.4706882
417	99504.4706882
418	99504.4706882
419	99504.4706882
420	99504.4706882
421	99504.4706882
422	99504.4706882
423	99504.4706882
424	99501.4652087
425	99501.4652087
426	99501.4652087
427	99501.4652087
428	99501.4652087
429	99501.4652087
430	99501.4652087
431	99501.4652087
432	99496.011943
433	99490.7928567
434	99490.7928567
435	99490.7928567
436	99490.7928567
437	99490.7928567
438	99490.7928567
439	99490.7928567
440	99490.7928567
441	99490.7928567
442	99490.7928567
443	99490.7928567
444	99490.7928567
445	99490.7928567
446	99490.7928567
447	99490.7928567
448	99490.7928567
449	99490.7928567
450	99490.7928567
451	99490.7928567
452	99490.7928567
453	99490.7928567
454	99490.7928567
455	99490.7928567
456	99490.7928567
457	99490.7928567
458	99490.7928567
459	99490.7928567
460	99490.7928567
461	99490.7928567
462	99490.7928567
463	99490.7928567
464	99490.7928567
465	99490.7928567
466	99490.7928567
467	99490.7928567
468	99490.7928567
469	99490.7928567
470	99490.7928567
471	99490.7928567
472	99490.7928567
473	99490.7928567
474	99490.7928567
475	99490.7928567
476	99490.7928567
477	99490.7928567
478	99490.7928567
479	99490.7928567
480	99490.7928567
481	99490.7928567
482	99490.7928567
483	99490.7928567
484	99490.7928567
485	99490.7928567
486	99490.7928567
487	99490.7928567
488	99461.3251861
489	99461.3251861
490	99461.3251861
491	99461.3251861
492	99461.3251861
493	99461.3251861
494	99461.3251861
495	99461.3251861
496	99461.3251861
497	99461.3251861
498	99461.3251861
499	99388.8965527
500	99388.8965527
501	99388.8965527
502	99388.8965527
503	99388.8965527
504	99388.8965527
505	99388.8965527
506	99388.8965527
507	99388.8965527
508	99388.8965527
509	99388.8965527
510	99388.8965527
511	99384.3519209
512	99384.3519209
513	99384.3519209
514	99384.3519209
515	99384.3519209
516	99384.3519209
517	99384.3519209
518	99384.3519209
519	99384.3519209
520	99384.3519209
521	99384.3519209
522	99384.3519209
523	99384.3519209
524	99384.3519209
525	99384.3519209
526	99384.3519209
527	99384.3519209
528	99375.4953606
529	99375.4953606
530	99375.4953606
531	99371.4860595
532	99371.4860595
533	99371.4860595
534	99371.4860595
535	99371.4860595
536	99371.4860595
537	99371.4860595
538	99371.4860595
539	99371.4860595
540	99371.4860595
541	99371.4860595
542	99371.4860595
543	99371.4860595
544	99371.4860595
545	99371.4860595
546	99371.4860595
547	99371.4860595
548	99371.4860595
549	99371.4860595
550	99371.4860595
551	99371.4860595
552	99367.9347121
553	99367.9347121
554	99367.9347121
555	99367.9347121
556	99367.9347121
557	99301.907025
558	99301.907025
559	99301.907025
560	99301.4114441
561	99301.4114441
562	99301.4114441
563	99301.4114441
564	99301.4114441
565	99301.4114441
566	99301.4114441
567	99301.4114441
568	99301.4114441
569	99301.4114441
570	99301.4114441
571	99301.4114441
572	99301.4114441
573	99301.4114441
574	99301.4114441
575	99301.4114441
576	99301.4114441
577	99301.4114441
578	99301.4114441
579	99301.4114441
580	99301.4114441
581	99301.4114441
582	99301.4114441
583	99301.4114441
584	99301.4114441
585	99301.4114441
586	99301.4114441
587	99231.5883746
588	99231.5883746
589	99231.5883746
590	99069.3693566
591	99069.3693566
592	99069.3693566
593	99069.3693566
594	99069.3693566
595	99069.3693566
596	98994.684011
597	98994.684011
598	98994.684011
599	98994.684011
600	98994.684011
601	98994.684011
602	98994.684011
603	98994.684011
604	98994.684011
605	98994.684011
606	98994.684011
607	98994.684011
608	98994.684011
609	98994.684011
610	98994.684011
611	98994.684011
612	98994.684011
613	98994.684011
614	98994.684011
615	98994.684011
616	98994.684011
617	98994.684011
618	98994.684011
619	98994.684011
620	98994.684011
621	98994.684011
622	98994.684011
623	98994.684011
624	98994.684011
625	98994.684011
626	98994.684011
627	98994.684011
628	98994.684011
629	98994.684011
630	98994.684011
631	98994.684011
632	98994.684011
633	98994.684011
634	98994.684011
635	98994.684011
636	98994.684011
637	98994.684011
638	98994.684011
639	98994.684011
640	98994.684011
641	98994.684011
642	98994.684011
643	98994.684011
644	98994.684011
645	98994.684011
646	98994.684011
647	98994.684011
648	98994.684011
649	98994.684011
650	98994.684011
651	98994.684011
652	98994.684011
653	98994.684011
654	98994.684011
655	98902.2291669
656	98902.2291669
657	98886.7591036
658	98886.7591036
659	98886.7591036
660	98886.7591036
661	98886.7591036
662	98886.7591036
663	98886.7591036
664	98886.7591036
665	98886.7591036
666	98886.7591036
667	98886.7591036
668	98886.7591036
669	98886.7591036
670	98886.7591036
671	98886.7591036
672	98886.7591036
673	98886.7591036
674	98886.7591036
675	98886.7591036
676	98886.7591036
677	98886.7591036
678	98886.7591036
679	98886.7591036
680	98886.7591036
681	98886.7591036
682	98886.7591036
683	98886.7591036
684	98886.7591036
685	98886.7591036
686	98886.7591036
687	98886.7591036
688	98886.7591036
689	98886.7591036
690	98886.7591036
691	98886.7591036
692	98886.7591036
693	98886.7591036
694	98886.7591036
695	98886.7591036
696	98886.7591036
697	98886.7591036
698	98886.7591036
699	98886.7591036
700	98883.2331231
701	98883.2331231
702	98883.2331231
703	98883.2331231
704	98883.2331231
705	98883.2331231
706	98883.2331231
707	98883.2331231
708	98883.2331231
709	98875.0940861
710	98875.0940861
711	98875.0940861
712	98875.0940861
713	98875.0940861
714	98875.0940861
715	98875.0940861
716	98875.0940861
717	98875.0940861
718	98875.0940861
719	98875.0940861
720	98875.0940861
721	98875.0940861
722	98875.0940861
723	98875.0940861
724	98875.0940861
725	98875.0940861
726	98840.0307398
727	98840.0307398
728	98840.0307398
729	98786.3156788
730	98786.3156788
731	98786.3156788
732	98786.3156788
733	98786.3156788
734	98786.3156788
735	98786.3156788
736	98786.3156788
737	98786.3156788
738	98786.3156788
739	98786.1461948
740	98786.1461948
741	98786.1461948
742	98786.1461948
743	98786.1461948
744	98786.1461948
745	98786.1461948
746	98786.1461948
747	98786.1461948
748	98786.1461948
749	98786.1461948
750	98786.1461948
751	98786.1461948
752	98786.1461948
753	98786.1461948
754	98786.1461948
755	98786.1461948
756	98786.1461948
757	98786.1461948
758	98786.1461948
759	98786.1461948
760	98786.1461948
761	98786.1461948
762	98786.1461948
763	98786.1461948
764	98786.1461948
765	98786.1461948
766	98786.1461948
767	98786.1461948
768	98786.1461948
769	98786.1461948
770	98786.1461948
771	98786.1461948
772	98786.1461948
773	98783.7747178
774	98783.7747178
775	98783.7747178
776	98783.7747178
777	98783.7747178
778	98783.7747178
779	98783.7747178
780	98783.7747178
781	98783.7747178
782	98783.7747178
783	98783.7747178
784	98779.786571
785	98779.786571
786	98779.786571
787	98779.786571
788	98779.786571
789	98779.786571
790	98779.786571
791	98779.786571
792	98779.786571
793	98779.786571
794	98779.786571
795	98779.786571
796	98779.786571
797	98779.786571
798	98779.786571
799	98779.786571
800	98779.786571
801	98779.786571
802	98779.786571
803	98779.786571
804	98779.786571
805	98779.786571
806	98779.786571
807	98779.786571
808	98779.786571
809	98779.786571
810	98779.786571
811	98779.786571
812	98779.786571
813	98779.786571
814	98779.786571
815	98779.786571
816	98779.786571
817	98779.786571
818	98779.786571
819	98779.786571
820	98779.786571
821	98779.786571
822	98779.786571
823	98779.786571
824	98779.786571
825	98779.786571
826	98779.786571
827	98779.786571
828	98779.786571
829	98779.786571
830	98779.786571
831	98779.786571
832	98779.786571
833	98779.786571
834	98779.786571
835	98779.786571
836	98779.786571
837	98779.786571
838	98779.786571
839	98779.786571
840	98779.786571
841	98779.786571
842	98779.786571
843	98779.786571
844	98779.786571
845	98779.786571
846	98779.786571
847	98779.786571
848	98779.786571
849	98779.786571
850	98779.786571
851	98779.786571
852	98779.786571
853	98779.786571
854	98779.786571
855	98779.786571
856	98779.786571
857	98779.786571
858	98779.786571
859	98779.786571
860	98779.786571
861	98779.786571
862	98779.786571
863	98779.786571
864	98779.786571
865	98779.786571
866	98779.786571
867	98779.786571
868	98779.786571
869	98779.786571
870	98779.786571
871	98779.786571
872	98779.786571
873	98779.786571
874	98779.786571
875	98779.786571
876	98779.786571
877	98779.786571
878	98779.786571
879	98779.786571
880	98779.786571
881	98779.786571
882	98779.786571
883	98779.786571
884	98779.786571
885	98779.786571
886	98779.786571
887	98779.786571
888	98779.786571
889	98779.786571
890	98652.948064
891	98652.948064
892	98652.948064
893	98652.948064
894	98652.948064
895	98652.948064
896	98652.948064
897	98652.948064
898	98650.1584715
899	98650.1584715
900	98650.1584715
901	98629.9522371
902	98629.9522371
903	98582.4270961
904	98582.4270961
905	98580.9542201
906	98580.9542201
907	98580.9542201
908	98580.9542201
909	98580.9542201
910	98580.9542201
911	98580.9542201
912	98580.9542201
913	98580.9542201
914	98580.9542201
915	98580.9542201
916	98580.9542201
917	98580.9542201
918	98580.9542201
919	98580.9542201
920	98580.9542201
921	98580.9542201
922	98580.9542201
923	98580.9542201
924	98580.9542201
925	98580.9542201
926	98580.9542201
927	98580.9542201
928	98580.9542201
929	98580.9542201
930	98580.9542201
931	98580.9542201
932	98580.9542201
933	98580.9542201
934	98580.9542201
935	98580.9542201
936	98580.9542201
937	98580.9542201
938	98580.9542201
939	98580.9542201
940	98580.9542201
941	98580.9542201
942	98580.9542201
943	98566.2776948
944	98566.2776948
945	98566.2776948
946	98566.2776948
947	98566.2776948
948	98566.2776948
949	98566.2776948
950	98566.2776948
951	98566.2776948
952	98566.2776948
953	98566.2776948
954	98566.2776948
955	98566.2776948
956	98566.2776948
957	98566.2776948
958	98566.2776948
959	98566.2776948
960	98566.2776948
961	98566.2776948
962	98566.2776948
963	98566.2776948
964	98566.2776948
965	98566.2776948
966	98566.2776948
967	98566.2776948
968	98566.2776948
969	98566.2776948
970	98566.2776948
971	98566.2776948
972	98566.2776948
973	98566.2776948
974	98566.2776948
975	98566.2776948
976	98566.2776948
977	98566.2776948
978	98566.2776948
979	98566.2776948
980	98566.2776948
981	98566.2776948
982	98566.2776948
983	98566.2776948
984	98566.2776948
985	98566.2776948
986	98566.2776948
987	98566.2776948
988	98566.2776948
989	98566.2776948
990	98566.2776948
991	98566.2776948
992	98566.2776948
993	98566.2776948
994	98566.2776948
995	98566.2776948
996	98566.2776948
997	98566.2776948
998	98566.2776948
999	98566.2776948

 best individual:
[0.011343230223358702, 8.356962824087459, 3.069941626830511, 0.9467013105615987, 3.4319710924363704, 8.902065067732801, 0.40402625910141843, 1.9693613167645594, -0.14580899568321004, 3.677361941281125, -3.3120062405987096, -2.955017331586474, 0.8465395866562636, 0.29658318231620806, -0.182585405954107, 0.43804493616625595, 5.059574444713864, -0.8337426420521985, 1.9206928283570779, -8.084556643485614, -1.470490037494713, 1.0092992581995328, 1.2383775070556275, 1.061893076585755, -0.8523705606086807, -3.773954419512316, 1.4437587464194284, 3.6425133794611106, 1.1716581208063739, -1.7834430189240715, -0.0383479997497011, -1.4096554879734868, -2.474147928497659, 1.5157542357354465, 1.0435655762149836, 2.3274083763264937, -3.7304701627652497, 3.9942638022655927, 1.0112893704316872, -1.0091684851322449, -0.7987812141598144, 1.7803103375995748, -1.8254883761172196, 0.3010403057057669, 1.1059767265728002, 3.7379622062074334, 3.0964032758660442, 1.3582328532907557, 3.788033229382177, 1.3018680193872694]

correct: 428
percent: 67.5078864353
76 predictions were within one minute
11.9873817035 percent of predictions were within one minute
mean response prediction error: -0.0909731175896
response prediction error st dev: 5.52542968243
