20 pop, 500 gen
# config file
# configuration for neural network
nnet = dict(
    n_inputs = 4,
    n_h_neurons = 4,
    n_h_layers = 2,
    n_outputs = 2
)

# configuration for genetic algorithm
ga = dict(
    prob_xover  = 0.2,
    prob_mut    = 0.2,
    mut_ind     = 0.1
)

gen 	best fitness
203	98581.71913
204	98581.71913
205	98581.71913
206	98581.71913
207	98581.71913
208	98572.9713791
209	98568.9215106
210	98568.9215106
211	98568.9215106
212	98568.9215106
213	98545.1938046
214	98545.1938046
215	98545.1938046
216	98545.1938046
217	98545.1938046
218	98545.1938046
219	98476.1997004
220	98476.1997004
221	98476.1997004
222	98476.1997004
223	98476.1997004
224	98476.1321167
225	98471.0090231
226	98471.0090231
227	98471.0090231
228	98471.0090231
229	98471.0090231
230	98470.9538254
231	98470.9538254
232	98453.0411194
233	98453.0411194
234	98453.0411194
235	98453.0411194
236	98441.8254087
237	98441.8254087
238	98441.8254087
239	98441.8254087
240	98441.8254087
241	98441.8254087
242	98441.8254087
243	98441.8254087
244	98441.8254087
245	98441.8254087
246	98428.098716
247	98428.098716
248	98428.098716
249	98428.098716
250	98410.9446757
251	98410.9446757
252	98410.9446757
253	98410.9446757
254	98374.5857539
255	98374.5857539
256	98374.5857539
257	98374.5857539
258	98374.5857539
259	98374.5857539
260	98374.5857539
261	98374.5857539
262	98374.5857539
263	98374.5857539
264	98374.5857539
265	98374.5857539
266	98342.8057326
267	98332.8676531
268	98331.5611114
269	98331.5611114
270	98331.5611114
271	98258.9966457
272	98258.9966457
273	98257.8193498
274	98257.8193498
275	98219.3717482
276	98219.3717482
277	98219.3717482
278	98219.3717482
279	98219.3717482
280	98219.3717482
281	98182.7940621
282	98128.6714684
283	98128.6714684
284	98128.6714684
285	98128.6714684
286	98128.6714684
287	97959.4795279
288	97959.4795279
289	97959.4795279
290	97959.4795279
291	97959.4795279
292	97955.7695506
293	97955.7695506
294	97955.7695506
295	97879.3697531
296	97879.3697531
297	97879.3697531
298	97879.3697531
299	97879.3697531
300	97879.3697531
301	97879.3697531
302	97879.3697531
303	97879.3697531
304	97879.3697531
305	97879.3697531
306	97756.6416598
307	97756.6416598
308	97756.6416598
309	97756.6416598
310	97756.6416598
311	97633.2659974
312	97633.2659974
313	97633.2659974
314	97633.2659974
315	97596.5695055
316	97596.5695055
317	97596.5695055
318	97596.5695055
319	97596.5695055
320	97596.5695055
321	97596.5695055
322	97596.5695055
323	97596.5695055
324	97596.5695055
325	97596.5695055
326	97596.5695055
327	97596.5695055
328	97596.5695055
329	97596.5695055
330	97596.5695055
331	97596.5695055
332	97596.5695055
333	97596.5695055
334	97596.5695055
335	97596.5695055
336	97596.5695055
337	97596.5631627
338	97584.9973872
339	97583.9038642
340	97583.9038642
341	97583.9038642
342	97583.9038642
343	97583.9038642
344	97539.6454591
345	97539.6454591
346	97534.1002019
347	97534.1002019
348	97534.1002019
349	97534.1002019
350	97481.652494
351	97481.652494
352	97481.652494
353	97481.652494
354	97481.652494
355	97481.652494
356	97481.652494
357	97481.652494
358	97481.652494
359	97481.652494
360	97481.6505838
361	97478.2351326
362	97471.4829234
363	97471.4829234
364	97471.4829234
365	97421.4205894
366	97421.4205894
367	97421.4205894
368	97421.4205894
369	97421.4205894
370	97421.4205894
371	97421.4205894
372	97421.4205894
373	97421.4205894
374	97421.4205894
375	97421.4205894
376	97421.4205894
377	97421.4205894
378	97421.4205894
379	97421.4205894
380	97421.4205894
381	97421.4205894
382	97364.5154243
383	97364.5154243
384	97364.5154243
385	97364.5154243
386	97364.4536455
387	97364.4536455
388	97364.0260122
389	97364.0260122
390	97364.0260122
391	97364.0260122
392	97361.7929002
393	97361.7929002
394	97344.1071106
395	97344.1071106
396	97344.1071106
397	97344.1071106
398	97344.1071106
399	97307.268426
400	97307.268426
401	97144.7300779
402	97144.7300779
403	97143.9104188
404	97143.9104188
405	97143.9104188
406	97143.9104188
407	97143.9104188
408	97143.9104188
409	97143.8399982
410	97143.8399982
411	97143.8399982
412	97143.8399982
413	97143.8399982
414	97143.8399982
415	97143.8399982
416	97125.8591127
417	97125.8591127
418	97123.7776621
419	97123.7776621
420	97123.7776621
421	97123.7776621
422	97123.7776621
423	97123.7776621
424	97121.2876269
425	97121.2876269
426	97121.2876269
427	97121.2876269
428	97121.2876269
429	97121.2876269
430	97121.2876269
431	97121.2656416
432	97121.2656416
433	97121.2656416
434	97121.2656416
435	97121.2656416
436	97121.2656416
437	97121.2656416
438	97121.2656416
439	97121.2656416
440	97083.8176266
441	97083.8176266
442	97059.6778977
443	97059.6778977
444	97059.6778977
445	97058.7712721
446	97058.7712721
447	97058.7712721
448	97058.7712721
449	97058.7712721
450	97058.7712721
451	97058.7712721
452	97058.7712721
453	97058.7712721
454	97058.7712721
455	97058.7712721
456	97058.7712721
