10 pop, 1000 gen
# config file
# configuration for neural network
nnet = dict(
    n_inputs = 4,
    n_h_neurons = 4,
    n_h_layers = 2,
    n_outputs = 2
)

# configuration for genetic algorithm
ga = dict(
    prob_xover  = 0.2,
    prob_mut    = 0.2,
    mut_ind     = 0.1
)

gen 	best fitness
637	98643.0942029
638	98643.0942029
639	98643.0942029
640	98639.6917392
641	98639.6917392
642	98639.6917392
643	98639.6917392
644	98639.6917392
645	98639.6917392
646	98639.6917392
647	98639.6917392
648	98639.6917392
649	98639.6917392
650	98639.6917392
651	98639.6917392
652	98639.6917392
653	98639.6917392
654	98639.6917392
655	98639.6917392
656	98639.6917392
657	98639.6917392
658	98639.6917392
659	98639.6917392
660	98639.6917392
661	98639.6917392
662	98639.6917392
663	98639.6917392
664	98639.6917392
665	98639.6917392
666	98639.6917392
667	98639.6917392
668	98639.6917392
669	98639.6917392
670	98639.6917392
671	98639.6917392
672	98639.6917392
673	98639.6917392
674	98639.6917392
675	98639.6917392
676	98639.6917392
677	98639.6917392
678	98639.6917392
679	98639.6917392
680	98639.6917392
681	98639.6917392
682	98639.6917392
683	98639.6917392
684	98639.6917392
685	98639.6917392
686	98639.6917392
687	98639.6917392
688	98639.6917392
689	98639.6917392
690	98639.6917392
691	98639.6917392
692	98639.6917392
693	98639.6917392
694	98639.6917392
695	98639.6917392
696	98639.6917392
697	98639.6917392
698	98639.6917392
699	98639.6917392
700	98639.6917392
701	98639.6917392
702	98639.6917392
703	98639.6917392
704	98639.6917392
705	98639.6917392
706	98639.6917392
707	98639.6917392
708	98639.6917392
709	98639.6917392
710	98639.6917392
711	98639.6917392
712	98639.6917392
713	98639.6917392
714	98639.6917392
715	98639.6917392
716	98639.6917392
717	98639.6917392
718	98639.6917392
719	98639.6917392
720	98639.6917392
721	98639.6917392
722	98639.6917392
723	98639.6917392
724	98639.6917392
725	98639.6917392
726	98639.6917392
727	98639.6917392
728	98639.6917392
729	98639.6917392
730	98639.6917392
731	98639.6917392
732	98639.6917392
733	98639.6917392
734	98639.6917392
735	98639.6917392
736	98639.6917392
737	98618.6168226
738	98618.6168226
739	98618.6168226
740	98618.6168226
741	98618.6168226
742	98618.6168226
743	98618.6168226
744	98618.6168226
745	98618.6168226
746	98618.6168226
747	98618.6168226
748	98618.6168226
749	98613.6307269
750	98613.6307269
751	98613.6307269
752	98613.6307269
753	98613.6307269
754	98613.6307269
755	98613.6307269
756	98613.6307269
757	98613.6307269
758	98603.2555284
759	98603.2555284
760	98603.2555284
761	98603.2555284
762	98592.5037119
763	98592.5037119
764	98592.5037119
765	98592.5037119
766	98592.5037119
767	98592.5037119
768	98592.5037119
769	98592.5037119
770	98580.5386098
771	98580.5386098
772	98580.5386098
773	98580.5386098
774	98580.5386098
775	98580.5386098
776	98580.5386098
777	98580.5386098
778	98580.5386098
779	98580.5386098
780	98580.5386098
781	98580.5386098
782	98580.5386098
783	98580.5386098
784	98580.5386098
785	98580.5386098
786	98580.5386098
787	98580.5386098
788	98579.4279914
789	98579.4279914
790	98579.4279914
791	98579.4279914
792	98579.4279914
793	98579.4279914
794	98579.4279914
795	98579.4279914
796	98579.4279914
797	98579.4279914
798	98579.4279914
799	98579.4279914
800	98569.9006183
801	98569.9006183
802	98569.9006183
803	98569.9006183
804	98569.9006183
805	98569.9006183
806	98569.9006183
807	98569.9006183
808	98569.9006183
809	98569.9006183
810	98569.9006183
811	98569.9006183
812	98565.8297278
813	98565.8179425
814	98565.8179425
815	98565.8179425
816	98565.8179425
817	98565.8179425
818	98565.8179425
819	98565.8179425
820	98565.8179425
821	98565.8179425
822	98565.8179425
823	98565.8179425
824	98565.8179425
825	98565.8179425
826	98565.8179425
827	98565.8179425
828	98565.8179425
829	98565.8179425
830	98565.8179425
831	98565.8179425
832	98565.8179425
833	98526.6256753
834	98526.6256753
835	98526.6256753
836	98526.6256753
837	98526.6256753
838	98526.6256753
839	98526.6256753
840	98526.6256753
841	98526.6256753
842	98526.6256753
843	98526.6256753
844	98526.6256753
845	98526.6256753
846	98526.6256753
847	98526.6256753
848	98526.6256753
849	98526.6256753
850	98526.6256753
851	98526.6256753
852	98526.6256753
853	98526.6256753
854	98526.6256753
855	98526.6256753
856	98526.6256753
857	98526.6256753
858	98526.6256753
859	98526.6256753
860	98526.6256753
861	98526.6256753
862	98526.6256753
863	98526.6256753
864	98523.5823122
865	98523.5823122
866	98523.5823122
867	98523.5823122
868	98523.5823122
869	98523.5823122
870	98523.5823122
871	98521.1589325
872	98521.1589325
873	98521.1589325
874	98521.1589325
875	98521.1589325
876	98521.1589325
877	98521.1589325
878	98521.1589325
879	98521.1589325
880	98521.1589325
881	98521.1589325
882	98521.1589325
883	98521.1589325
884	98521.1589325
885	98521.1589325
886	98521.1589325
887	98521.1589325
888	98521.1589325
889	98521.1589325
890	98521.1589325
891	98521.1589325
892	98521.1589325
893	98521.1589325
894	98521.1589325
895	98521.1589325
896	98521.1589325
897	98521.1589325
898	98521.1589325
899	98521.1589325
900	98521.1589325
901	98521.1589325
902	98521.1589325
903	98521.1589325
904	98521.1589325
905	98521.1589325
906	98521.1589325
907	98521.1589325
908	98521.1589325
909	98521.1589325
910	98521.1589325
911	98511.8534721
912	98511.8534721
913	98511.8534721
914	98511.8534721
915	98511.8534721
916	98505.8443172
917	98503.2082102
918	98503.2082102
919	98503.2082102
920	98503.2082102
921	98503.2082102
922	98503.2082102
923	98497.452646
924	98497.452646
925	98497.452646
926	98496.7874496
927	98496.7874496
928	98496.7874496
929	98496.7874496
930	98496.7874496
931	98496.7874496
932	98496.7874496
933	98496.7874496
934	98496.7874496
935	98496.7874496
936	98496.7874496
937	98496.7874496
938	98496.7874496
939	98496.7874496
940	98496.7874496
941	98496.7874496
942	98496.7874496
943	98496.7874496
944	98496.7874496
945	98496.7874496
946	98496.7874496
947	98496.7874496
948	98496.7874496
949	98489.069148
950	98489.069148
951	98489.069148
952	98489.069148
953	98489.069148
954	98489.069148
955	98489.069148
956	98489.069148
957	98489.069148
958	98489.069148
959	98489.069148
960	98489.069148
961	98489.069148
962	98489.069148
963	98489.069148
964	98489.069148
965	98489.069148
966	98489.069148
967	98489.069148
968	98489.069148
969	98489.069148
970	98489.069148
971	98489.069148
972	98489.069148
973	98489.069148
974	98483.983781
975	98483.983781
976	98483.983781
977	98481.8669698
978	98436.504139
979	98436.504139
980	98436.504139
981	98436.4697117
982	98436.4697117
983	98436.4697117
984	98436.4697117
985	98436.4697117
986	98436.4697117
987	98436.4697117
988	98436.4697117
989	98436.4697117
990	98436.4697117
991	98436.4697117
992	98436.4697117
993	98431.7541023
994	98431.7541023
995	98431.7541023
996	98431.7541023
997	98430.0357609
998	98430.0357609
999	98430.0357609

 best individual:
[-6.750406815557277, 5.9971819238388395, 0.8931496237731427, -2.4275002296755277, 6.246545011281393, 7.93212117435541, -3.577113058790758, -3.8065697484883594, 0.796337206860122, 0.666311584446978, 0.9468336598026956, -3.1345696466276842, 0.7656062305568734, 0.05709449402668243, 4.35494669506802, 3.190766455560206, 1.0493552394046148, -4.535291403004704, -0.618068766102164, 2.0437181673055234, -8.709929433346794, 2.2406357733142386, -7.343866270646632, 4.785294612272585, 1.2567374360613548, -2.265726996370939, 0.8516755822417469, -2.5033885654698493, 5.628188663949829, -1.5761289250750214, 1.9168115160529873, 0.14142278231779137, -3.1277109754492853, 0.21576740038135953, 1.9144954613059382, 7.121120837369627, 0.23589229921091726, 0.24681414648864014, 4.847133146459135, 7.923706280310967, 2.3869937960308696, -1.2268051468225183, -0.48476269959652385, -1.1603593068718885, -1.3276378788670005, 2.224963786904663, 1.8832637512334969, 3.879847035551989, -0.3497428446583646, 4.687933377626488]

correct: 452
percent: 71.2933753943
86 predictions were within one minute
13.5646687697 percent of predictions were within one minute
mean response prediction error: -0.160795737351
response prediction error st dev: 5.50555803518
