callNum,callType,latitude,longitude,callTime,callDur,respTime
180130639,0,0.43198804116834055,0.5285615402588281,407.0333333333333,0.0,26.883333333333383
180130642,2,0.46740317462020364,0.6175561311991064,405.1833333333333,2.400000000000034,3.648148148148121
180130644,0,0.49316060711565524,0.47833510111433564,407.45,1.3000000000000114,11.183333333333337
180130652,0,0.029587887464882577,0.27416291551883826,410.19999999999993,1.716666666666697,12.850000000000023
180130658,0,0.6036679472037347,0.1855921489514689,412.40000000000003,2.75,6.46666666666664
180130692,3,0.6107941922651893,0.646621518671131,439.21666666666664,0.0,3.400000000000034
180130695,0,0.5615014630762141,0.6794938027783713,440.05,0.0,7.750000000000057
180130712,0,0.5797366088945465,0.31797035622493836,448.65,0.7833333333333599,3.1722222222221794
180130730,0,0.6086657975333671,0.6583111808557132,454.5,2.683333333333337,3.9999999999999716
180130744,0,0.6040160361345669,0.6306638989536081,462.08333333333337,1.6666666666666288,11.883333333333326
180130750,1,0.4689322778248119,0.5987776561997823,466.83333333333337,1.816666666666606,2.066666666666663
180130761,0,0.6001546966192872,0.4380699454111028,471.3333333333333,0.9000000000000341,4.774999999999949
180130773,0,0.634241229751247,0.5688514404070416,478.9,1.2666666666667084,4.42500000000004
180130777,0,0.7168684886118625,0.5095874778887272,479.56666666666666,1.1000000000000227,4.500000000000028
180130788,0,0.5531788382709829,0.5876294669520528,482.20000000000005,0.9000000000000341,6.149999999999949
180130840,0,0.7817246752575251,0.7194990118517457,508.1666666666667,1.5833333333332007,11.450000000000102
180130876,3,0.8281441550259243,1.0000001865192802,526.8,1.5000000000001137,7.945833333333269
180130886,0,0.5594288354264374,0.6766590851396037,529.3833333333333,1.6833333333332803,5.124999999999943
180130909,0,0.46935117746671257,0.408735611247989,539.4999999999999,0.0,5.250000000000114
180130911,0,0.5829177780746864,0.7215699955760113,534.3833333333333,5.850000000000023,3.583333333333428
180130925,3,0.4317468010141331,0.254018471470909,542.9333333333334,3.483333333333235,6.850000000000023
180130930,2,0.19906547367680597,0.3771285387323104,546.05,1.8500000000001364,4.794444444444467
180130990,0,0.09617548608558038,0.51590708039382,564.6500000000001,0.5833333333332575,3.1777777777778433
180130999,0,0.6376489506194885,0.5910748151135927,566.9166666666666,0.6333333333333258,3.816666666666663
180131007,0,0.2607772444102433,0.18428986715374712,571.0999999999999,0.0,5.800000000000068
180131008,0,0.6283914524554159,0.6379757497974234,570.7666666666667,0.7999999999999545,5.783333333333417
180131009,0,0.32624901131415646,0.7197532208246958,571.5666666666666,0.0,14.516666666666652
180131039,0,0.36931391624263316,0.6200391818469031,580.7499999999999,1.7000000000000455,9.983333333333348
180131062,0,0.08481417257762028,0.8685784293458515,587.1333333333333,1.6666666666667425,10.966666666666583
180131068,1,0.6403948704719639,0.813900118577784,589.0333333333333,1.1666666666667425,3.966666666666697
180131076,0,0.23978315068041642,0.6032239955397152,589.4,3.900000000000091,6.250000000000114
180131083,0,0.17700074576085445,0.6285207309132071,593.3666666666666,0.8333333333334849,7.974999999999966
180131089,0,0.6384517293752632,0.602208618807753,595.2666666666667,0.39999999999997726,7.083333333333371
180131121,0,0.10856690863256191,0.5540924967392415,604.3000000000001,0.4999999999998863,4.56666666666672
180131125,0,0.6803286264898499,0.6178969174487012,605.3166666666667,0.4500000000000455,1.2000000000001592
180131128,0,0.5765841607735562,0.26057243850748796,604.25,2.1166666666665606,5.958333333333314
180131137,0,0.6400886915797313,0.7889727284541861,607.9000000000001,0.6166666666665606,3.5333333333334167
180131138,0,0.42757807570283973,0.7100801204765935,607.2166666666667,1.6833333333332803,3.6083333333332916
180131141,0,0.6960649946538623,0.6720617176878652,607.9166666666666,2.099999999999909,7.641666666666765
180131142,0,0.6468021698585787,0.6410645740592873,606.4666666666666,3.9833333333333485,3.6000000000000227
180131158,0,0.4222837496622716,0.08449767187544223,613.5666666666666,0.0,5.233333333333405
180131176,0,0.5096517590886558,0.5669649155174664,617.15,3.9333333333332803,3.291666666666572
180131185,0,0.6831465818371458,0.5436049352871594,623.5666666666666,1.0666666666667197,4.366666666666674
180131196,0,0.5384015083614753,0.8028499623930674,628.6833333333333,1.5500000000000682,6.675000000000011
180131199,0,0.5253108333959126,0.02431783427524914,630.25,0.716666666666697,8.674999999999955
180131210,0,0.6298095465194692,0.631567511569934,633.05,1.216666666666697,7.766666666666538
180131232,0,0.6622443737152806,0.6270706443534876,638.6333333333333,2.066666666666606,11.0
180131253,2,0.5658786316425434,0.63137233359886,648.0666666666667,0.0,6.241666666666674
180131255,0,0.4279281663872535,0.5668256307146207,647.7666666666667,0.33333333333337123,3.544444444444404
180131263,0,0.5464043434882269,0.4581101554709176,650.1833333333334,0.0,6.3333333333332575
180131284,0,0.6232658978892485,0.5877160112341981,654.25,1.8500000000000227,11.724999999999909
180131296,0,0.7416158482964769,0.6758040591178696,656.4333333333333,3.25,16.100000000000023
180131326,0,0.5956485827779577,0.6775041293487841,667.05,1.2833333333334167,8.141666666666765
180131331,0,0.6762766863899415,0.6924166416964164,669.2333333333333,0.816666666666606,5.5416666666667425
180131358,3,0.45530407798561506,0.5876145225139139,675.0666666666667,1.25,6.177777777777767
180131364,0,0.5243788972426227,0.822674457158155,678.3000000000001,0.466666666666697,4.650000000000091
180131365,0,0.607614107266632,0.6989064723544322,678.7666666666668,0.0,10.699999999999932
180131370,3,0.20645293497866946,0.5441443194772285,679.2333333333333,0.4333333333332803,4.933333333333223
180131373,0,0.02947757402099528,0.8019789361127568,679.7833333333333,0.40000000000009095,6.3333333333332575
180131382,0,0.1384886687583074,0.5274700070904298,681.3333333333334,1.6000000000000227,8.716666666666697
180131405,0,0.13933835177738924,0.6720914678530509,689.4333333333333,0.9166666666667425,5.108333333333405
180131414,0,0.74594247888442,0.4964683109094323,691.4833333333333,2.1000000000000227,1.2833333333334167
180131435,0,0.09138630901352741,0.8265000070702353,697.6500000000001,0.599999999999909,7.133333333333383
180131462,0,0.418336010465334,0.34274149300284174,707.7333333333333,0.8999999999999773,5.383333333333326
180131472,0,0.5956485827779577,0.6775041293487841,709.25,1.5166666666667652,8.949999999999932
180131477,0,0.6112567582548163,0.6781887420451446,713.7833333333333,0.0,6.616666666666788
180131511,2,0.14874232010955543,0.556751442494494,723.9333333333334,0.0,3.6833333333335077
180131515,3,0.6351876796335582,0.7769938657370609,725.5333333333333,0.4500000000000455,0.0
180131525,0,0.5622050416556225,0.7632520582775285,728.7499999999999,0.7833333333334167,8.18333333333328
180131526,0,0.03221003750581579,0.6740655995786866,729.3666666666667,0.4833333333333485,7.2000000000000455
180131533,0,0.5956485827779577,0.6775041293487841,731.0166666666667,0.6333333333334394,9.083333333333371
180131542,0,0.778990245779238,0.6604652754256732,730.3499999999999,2.7500000000001137,3.775000000000091
180131555,1,0.5871330939356371,0.5713090355470497,733.5166666666667,1.7833333333334167,5.4333333333333185
180131606,0,0.6200182620390114,0.7070213473696536,744.35,2.9999999999998863,9.75
180131613,0,0.4984703790864105,0.4436136579262919,749.7833333333333,0.0,11.400000000000091
180131618,0,0.6008742884143727,0.6551673711081171,749.4333333333333,1.2166666666668107,2.8999999999999773
180131622,0,0.4782530738254556,0.630772190578279,751.7666666666667,0.8999999999999773,3.5166666666666515
180131651,0,0.483818491586408,0.39954710016351375,761.4833333333333,0.0,8.38333333333344
180131666,0,0.2284223451286501,0.5979257410774986,765.5500000000001,0.0,12.099999999999909
180131680,0,0.5686554596100487,0.11626035400954839,767.9166666666666,2.300000000000068,8.100000000000023
180131688,2,0.029028533481020302,0.6249376298312318,771.3833333333333,2.0666666666667197,5.162499999999966
180131706,0,0.5530491428463693,0.8019052535820774,778.1166666666667,1.8833333333333258,2.1166666666666742
180131726,0,0.6069978044916131,0.8435017288385801,783.3833333333334,1.1833333333331666,6.350000000000023
180131729,0,0.7762908221996954,0.39851064069037967,782.25,2.716666666666697,12.883333333333326
180131742,0,0.4707369070038364,0.7985170974903457,784.8499999999999,2.2833333333335304,9.308333333333394
180131762,0,0.4836438432627292,0.5130561975245536,790.3333333333334,0.6166666666665606,3.7500000000001137
180131765,0,0.08442440442341871,0.22353799842570274,789.3666666666667,2.8333333333333712,7.508333333333326
180131773,0,0.5879862310564784,0.7066167553587073,795.3333333333334,0.0,16.01666666666665
180131778,0,0.3718098948555114,0.12768015710716857,794.5666666666666,1.9166666666667425,21.25
180131803,0,0.6254635697109147,0.6668313549044879,797.4166666666666,3.0666666666667197,5.100000000000023
180131822,0,0.6242490457738996,0.6330169429553407,808.4666666666667,0.0,3.483333333333462
180131836,0,0.054686439895521875,0.4766992568181544,808.95,2.633333333333212,10.083333333333371
180131840,0,0.20808984679391335,0.4462007634497674,811.0333333333333,1.1333333333334394,4.3444444444444725
180131853,0,0.6355824810235596,0.6310712254587056,815.0666666666667,0.0,0.0
180131860,0,0.5854232428699963,0.27833894866403863,812.9499999999999,4.550000000000068,2.916666666666591
180131893,0,0.061800924756465564,0.5457404223685337,823.7666666666667,0.8166666666667197,5.816666666666663
180131902,0,0.5803866212643277,0.6522039625587505,825.8000000000001,0.0,3.4416666666668334
180131912,0,0.038878349950396636,0.33728311273101624,827.15,3.1000000000000227,16.491666666666617
180131918,0,0.6857476171574071,0.6056349790351109,830.0333333333334,0.7999999999999545,3.250000000000057
180131921,0,0.5808455811717208,0.19470822994529463,830.6500000000001,0.5666666666664923,2.9500000000000455
180131926,0,0.2878414342990631,0.6959406444409746,829.7,3.3999999999999773,12.13333333333344
180131939,0,0.6069978044916131,0.8435017288385801,835.65,1.0166666666666515,2.4333333333332803
180131955,3,0.18851901283883898,0.7288144597572582,837.0833333333333,3.016666666666765,8.849999999999909
180131982,0,0.7206793714217448,0.5373484052599808,847.35,0.0,3.2666666666666515
180131985,0,0.6142739161191134,0.7139963423362887,849.0833333333333,0.9833333333333485,3.9666666666665265
180131988,0,0.6453354436675655,0.44336328640275185,848.5,2.3999999999999773,13.283333333333303
180131989,1,0.6891629492404187,0.7020378883321322,850.0,0.933333333333394,4.874999999999943
180131996,0,0.5584432176558476,0.07300363678961388,851.45,1.3666666666665606,3.258333333333269
180132009,0,0.4227298196747553,0.591237249183669,854.2833333333333,1.033333333333303,2.966666666666697
180132012,0,0.6526086050857783,0.7542631719997627,853.15,2.7000000000000455,14.233333333333348
180132014,1,0.6133422132193445,0.6859064164659452,854.2166666666666,2.016666666666879,4.683333333333394
180132031,0,0.7887001532483348,0.6792940601346564,859.9333333333334,2.1833333333332803,13.199999999999932
180132034,0,0.5159546031878885,0.5603287567646391,862.6333333333333,0.41666666666662877,2.1777777777778056
180132041,0,0.4298512029864017,0.5931746803752536,863.1,0.8833333333333258,1.6833333333332803
180132065,0,0.7597868307210095,0.5643988651276943,867.4833333333333,3.4166666666667425,4.208333333333371
180132093,0,0.41823845444145663,0.5296084704002683,875.5,1.2999999999999545,5.550000000000011
180132114,0,0.5987096914454705,0.49511072782255106,882.4499999999999,0.0,14.616666666666674
180132131,0,0.6418456687839527,0.6243497499496662,886.0999999999999,0.0,10.116666666666674
180132141,0,0.6200484386972007,0.6847908512619167,888.8666666666668,2.3166666666664923,11.349999999999966
180132150,0,0.5803866212643277,0.6522039625587505,889.7166666666666,3.550000000000068,15.300000000000011
180132194,0,0.7967484825521118,0.6268155149043575,902.75,1.816666666666606,4.799999999999898
180132207,0,0.5615014630762141,0.6794938027783713,905.6500000000001,1.3666666666665606,18.466666666666583
180132228,0,0.7011487318326085,0.5633227793934136,908.1,4.166666666666629,5.658333333333417
180132255,0,0.6040160361345669,0.6306638989536081,917.8499999999999,2.116666666666788,10.0
180132264,0,0.5563895859401153,0.6509259208632969,919.3666666666666,2.5000000000001137,5.074999999999932
180132267,0,0.6111728845374159,0.623796226653909,921.7833333333333,0.9500000000000455,5.166666666666686
180132286,1,0.6023942110229867,0.6650294303215729,925.3166666666666,2.033333333333303,4.466666666666583
180132303,0,0.45340687562923127,0.23153313949684015,930.6666666666666,0.0,6.327777777777858
180132308,3,0.5774402789873918,0.606740505864532,930.5,2.833333333333485,3.3666666666666174
180132311,0,0.45340687562923127,0.23153313949684015,934.5166666666667,0.0,0.0
180132320,0,0.3606888551660243,0.7225916580757725,938.2,0.0,14.316666666666606
180132321,0,0.1731974676639033,0.7804450532320919,937.6,0.816666666666606,18.233333333333235
180132333,0,0.5839821534283993,0.6810051491446721,943.0,0.0,1.0499999999998408
180132335,0,0.6895428776747022,0.6334200515655276,941.5166666666667,2.1000000000000227,4.2083333333332575
180132346,0,0.5730213117264142,0.6534404441178842,946.1166666666666,0.0,4.916666666666629
180132359,0,0.43198804116834055,0.5285615402588281,951.8333333333334,0.39999999999997726,3.533333333333303
180132370,0,0.7413627162795456,0.5225383728109969,955.3666666666666,0.0,3.2583333333333258
180132379,0,0.5893270572710747,0.6842923437530193,956.4666666666667,1.099999999999909,4.066666666666492
180132409,0,0.6537825705538659,0.8168402027874941,964.7166666666667,1.7333333333333485,10.46666666666681
180132416,0,0.1708252531734725,0.8167106937507606,967.0166666666668,1.916666666666515,12.966666666666697
180132423,0,0.22760782892880127,0.8230060224860061,970.2666666666668,0.4333333333332803,6.4111111111112296
180132451,0,0.43957809894692434,0.6421718866258443,975.3,2.7999999999999545,5.849999999999852
180132468,0,0.6298095465194692,0.631567511569934,981.1833333333334,0.0,6.349999999999909
180132497,0,0.055321646766151346,0.4760448993031545,986.75,2.1000000000000227,8.033333333333474
180132499,0,0.6886665241138457,0.7734608730314885,988.9333333333332,0.16666666666674246,4.283333333333246
180132516,0,0.45153510358890137,0.6267094231300935,991.9499999999999,0.6333333333335531,1.3333333333333712
180132526,0,0.6071272081462695,0.49372752290922484,991.0666666666666,4.150000000000091,18.449999999999818
180132528,0,0.6133422132193445,0.6859064164659452,992.7333333333333,3.3166666666667197,13.291666666666742
180132542,0,0.6298095465194692,0.631567511569934,996.6166666666667,2.133333333333212,11.450000000000045
180132579,2,0.6212313888934808,0.587288489469705,1008.3666666666667,0.0,2.1166666666666742
180132592,0,0.5617546926206739,0.6429656474542536,1010.8833333333332,0.0,3.1250000000001137
180132604,0,0.6298095465194692,0.631567511569934,1010.7499999999999,3.1000000000001364,3.949999999999932
180132638,0,0.6125331374329256,0.7109405501712855,1019.7833333333334,2.083333333333144,0.0
180132647,0,0.6071272081462695,0.49372752290922484,1021.9333333333332,1.8000000000000682,4.099999999999909
180132697,0,0.5622955919485098,0.5614314824378306,1031.6333333333334,3.133333333333212,4.0166666666666515
180132700,0,0.4290320916122054,0.5819662521269717,1034.5,1.2000000000000455,3.383333333333212
180132707,0,0.5530491428463693,0.8019052535820774,1032.7333333333331,5.250000000000455,4.333333333333485
180132750,0,0.605987146515315,0.7171180963449678,1047.1166666666666,1.7666666666666515,0.0
180132761,0,0.5096665434568016,0.6446128290264307,1049.5666666666666,1.2333333333333485,11.666666666666742
180132779,0,0.5091208920977357,0.5158086150369169,1054.9333333333332,1.5166666666668789,4.305555555555429
180132806,0,0.5607846231843236,0.7653842317794624,1061.8500000000001,1.133333333333212,3.1000000000000227
180132853,0,0.5539304296772064,0.7867510344414513,1073.0166666666667,0.0,17.000000000000227
180132858,2,0.6310386370130782,0.6777395214197767,1073.5,0.466666666666697,2.891666666666538
180132870,2,0.551357505055964,0.5884115295862227,1076.9666666666667,0.0,3.6833333333336213
180132871,0,0.6150355057276262,0.696969971065877,1075.8,1.316666666666606,11.5
180132888,0,0.6091070984472209,0.7085530418469553,1080.0833333333335,0.7333333333331211,0.0
180132899,0,0.6689652088244292,0.6425482536204421,1082.1166666666668,1.6499999999998636,2.1916666666664923
180132903,0,0.5340729857385286,0.045047281632666254,1080.2833333333335,4.58333333333303,16.466666666666924
180132934,0,0.5207217959183194,0.6158513030426974,1092.6166666666666,0.0,8.416666666666742
180132950,0,0.34785739387454456,0.5431284471561321,1095.8333333333333,1.4500000000002728,3.741666666666447
180132961,0,0.367377811760687,0.5039218908343766,1098.3,1.783333333333303,4.1083333333333485
180132978,0,0.08804491908944873,0.7770891831599085,1099.15,4.733333333333121,5.374999999999886
180132991,0,0.2383841135051925,0.8353709262871627,1102.6333333333334,3.5166666666666515,7.058333333333508
180132993,0,0.10796436699883338,0.7491221735087463,1104.8666666666666,2.0333333333335304,10.824999999999932
180132995,0,0.16745270643904747,0.5578013980194161,1108.0166666666667,0.0,21.40000000000032
180133012,0,0.3372359895944239,0.829676642868059,1109.7333333333333,1.849999999999909,6.905555555555641
180133014,0,0.6268370822934177,0.7011404584603844,1111.0833333333333,0.900000000000091,4.091666666666697
180133020,0,0.6537558130500076,0.7531156029118427,1111.8333333333333,0.8000000000001819,9.016666666666879
180133022,0,0.6214093629075681,0.4446047312606462,1109.9,3.599999999999909,5.075000000000159
180133028,0,0.49316060711565524,0.47833510111433564,1112.5833333333335,1.6499999999998636,4.2333333333333485
180133030,0,0.048301258950975,0.4779935869681431,1114.3666666666666,0.0,13.299999999999727
180133037,0,0.5564604567931666,0.6945160362830396,1114.05,0.9166666666667425,4.758333333333439
180133038,0,0.7912452044876852,0.6902376882111133,1113.9333333333334,1.0999999999996817,4.491666666666561
180133039,0,0.607614107266632,0.6989064723544322,1113.4833333333333,1.7499999999997726,17.33333333333303
180133046,0,0.5999565701565985,0.6267173370699505,1114.3333333333335,1.933333333333394,3.7416666666665606
180133048,0,0.699140854367581,0.7322327047115987,1116.9333333333334,0.0,13.950000000000045
180133053,0,0.6376489506194885,0.5910748151135927,1116.45,1.099999999999909,6.383333333333439
180133070,0,0.49559034987366646,0.5881011506961312,1121.2333333333333,0.9499999999998181,12.900000000000091
180133090,0,0.5973277679220462,0.3531353490436158,1126.4666666666667,0.0,24.716666666666924
180133096,0,0.6932235416619814,0.48548964077191814,1128.2333333333333,0.0,12.266666666666652
180133106,0,0.5762821276160869,0.6740676310904326,1128.5833333333335,1.7666666666664241,8.583333333333485
180133130,0,0.4668234869489897,0.5637480346454212,1134.7166666666667,2.3666666666665606,2.7416666666666742
180133137,0,0.6619331420817306,0.7640909561032732,1137.3166666666666,1.9500000000002728,6.741666666666674
180133147,0,0.4511792522755111,0.7479358737216673,1140.7666666666667,0.4666666666664696,3.141666666666765
180133149,0,0.45090494214500565,0.6179406377074512,1140.0666666666666,1.5166666666666515,4.274999999999864
180133175,0,0.6019646873769282,0.7010414598063752,1149.4833333333331,0.0,0.0
180133179,0,0.1480105698764011,0.6067577868440693,1150.5,0.0,13.316666666666833
180133182,0,0.29943873528833237,0.19608111771519132,1150.3333333333335,0.8833333333332121,6.516666666666538
180133184,1,0.6477493942724287,0.8062552910542761,1150.1333333333334,1.7333333333331211,4.216666666666697
180133188,0,0.6411931662100289,0.7152989042495664,1150.45,2.416666666666515,11.533333333333417
180133189,0,0.7164435422601229,0.7606692251907252,1150.0166666666669,3.549999999999727,13.433333333333167
180133193,0,0.6248790893719472,0.48538774601857404,1154.8833333333334,0.0,12.116666666666788
180133220,1,0.5497743098054486,0.6490521176673618,1159.9333333333332,1.5333333333337578,2.566666666666606
180133222,0,0.4503224204849214,0.02859205131496722,1159.6666666666667,2.466666666666697,3.033333333333303
180133231,0,0.5894058985654195,0.7044797188877662,1162.2,1.75,8.0
180133242,0,0.7243489530251521,0.6616674192529846,1166.3333333333335,0.0,4.083333333333485
180133256,0,0.580267837550223,0.5490130038293207,1169.7833333333335,0.0,7.3333333333332575
180133261,0,0.17865422588621602,0.8440916860199792,1171.05,0.0,13.849999999999909
180133262,0,0.5507066133125318,0.6220991804597424,1169.0666666666668,2.266666666666424,4.0416666666667425
180133268,0,0.6099120748244367,0.6916825044222233,1171.7833333333333,1.616666666666788,14.983333333333348
180133276,0,0.11249082184209803,0.5196968812222362,1172.3833333333334,2.533333333333303,3.7916666666667425
180133283,0,0.18851901283883898,0.7288144597572582,1176.1333333333334,0.0,0.0
180133284,0,0.4474046172155826,0.6963396186522144,1171.1333333333332,5.116666666666788,5.433333333333394
180133311,0,0.6915135012302626,0.6221773394536265,1183.8833333333332,0.9833333333333485,4.099999999999909
180133317,0,0.6191643910231543,0.701478950589834,1184.6333333333334,1.5999999999996817,13.516666666666879
180133319,0,0.26760591657555927,0.8726309658400389,1185.1166666666666,1.4166666666667425,6.5833333333332575
180133323,0,0.5587750316720657,0.21726179162225875,1183.9666666666667,3.3500000000001364,4.799999999999727
